EXTERIOR,,INTERIOR,YEAR,VIN,,,Package Codes,PACKAGES,MSRP,PROD.,,,DEALER NAME,Port,Carrier,VPC,Details,V-Spec,Sticker,Invoice,VIN fill done Sun Aug 10 2025 11:35:08 GMT-0500 (Central Daylight Time)
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSWD93509P361364,,P361364,"MSRP,ZCW,ZPP.3,ZTP,2MT.1,6FL,653,655",,,"Jan 28, 2009",550,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,,WBSWD93529P361365,,P361365,"MSRP,ZPP.3,ZTP,2MK,6FL,653,655",,,"Jan 28, 2009",,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,,WBSWD93549P361366,,P361366,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,507,6FL,6NF,653,655,752",,,"Jan 28, 2009",550,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,,WBSWD93569P361367,,P361367,"MSRP,ZPP.3,ZTP,2MK,2MT.1,494,6FL,653,655",,,"Jan 28, 2009",,,,,,,,,,,
668 - Jet Black,,NDSW - Black Extended Novillo Leather,,WBSWD93589P361368,,P361368,"MSRP,ZCW,ZPP.1,ZTP,2MT.1,415,507,6FL,6NF,653,655,752",,,"Jan 28, 2009",1100,,,,,,,,,,
A52 - Space Gray Metallic,,NDSW - Black Extended Novillo Leather,,WBSWD935X9P361369,,P361369,"MSRP,ZPP.3,ZTP,2MK,2MT.1,415,494,507,6FL,6NF,653,655,752",,,"Jan 28, 2009",550/1100,,,,,,,,,,
A52 - Space Gray Metallic,,NDH2 - Fox Red Extended Leather,,WBSWD93569P361370,,P361370,"MSRP,ZPP.3,ZTP,415,507,6FL,653,752",,,"Jan 28, 2009",550/1100,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,,WBSWD93589P361371,,P361371,"MSRP,ZPP.3,ZTP,2MK,2MT.1,415,494,6FL,6NF,653,655,752",,,"Jan 28, 2009",,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,,WBSWD935X9P361372,,P361372,"MSRP,ZPP.1,ZTP,2MK,403,415,494,6FL,653,655,752",,,"Jan 28, 2009",,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,,WBSWD93519P361373,,P361373,"MSRP,ZCW,ZPP.3,ZTP,2MK,403,507,6FL,653,655,752",,,"Jan 28, 2009",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NDSW - Black Extended Novillo Leather,,WBSWD93539P361374,,P361374,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,415,507,6FL,6NF,653,655,752",,,"Jan 28, 2009",550/1100,,,,,,,,,,
300 - Alpine White,,NDSW - Black Extended Novillo Leather,,WBSWD93559P361375,,P361375,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,415,507,6FL,6NF,653,655,752",,,"Jan 28, 2009",1100,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSWD93579P361376,,P361376,"MSRP,ZPP.3,ZTP,2MK,2MT.1,403,494,507,6FL,653,655,752",,,"Jan 28, 2009",550,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,,WBSWD93599P361377,,P361377,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,415,6FL,653,655,752",,,"Jan 28, 2009",,,,,,,,,,,
A75 - Melbourne Red Metallic,,NDH3 - Beige Novillo Extended Leather,,WBSWD93509P361378,,P361378,"MSRP,ZPP.3,ZTP,2MT.1,403,6FL,653,655,752",,,"Jan 28, 2009",550/1100,,,,,,,,,,
668 - Jet Black,,NCH3 - Beige Novillo Leather,,WBSWD93529P361379,,P361379,"MSRP,ZCW,ZPP.1,2MK,2MT.1,403,609,6FL,653,655",,,"Jan 28, 2009",,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSWD93599P361380,,P361380,"MSRP,ZCW,ZPP.1,ZTP,2MK,2MT.1,403,415,6FL,653,655,752",,,"Jan 28, 2009",,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,,WBSWD93509P361381,,P361381,"MSRP,ZCW,ZPP.1,ZTP,2MK,302,403,6FL,6NF,653,655,752",,,"Jan 28, 2009",,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,,WBSWD93529P361382,,P361382,"MSRP,ZCW,ZPP.1,ZTP,2MK,2MT.1,403,6FL,6NF,653,655,752",,,"Jan 28, 2009",,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,,WBSWD93549P361383,,P361383,"MSRP,ZCW,ZPP.1,ZTP,403,6FL,653,655",,,"Jan 28, 2009",,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,,WBSWD93569P361384,,P361384,"MSRP,ZCW,ZPP.1,ZTP,2MK,2MT.1,403,6FL,653,655,752",,,"Jan 28, 2009",550,,,,,,,,,,
A29 - Silverstone Metallic II,,NDH1 - Silver Novillo Extended Leather,,WBSWD93589P361385,,P361385,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,415,507,6FL,653,655,752",,,"Mar 5, 2009",550/1100,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,,WBSWD935X9P361386,,P361386,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,415,507,6FL,653,655,752",,,"Mar 5, 2009",,,,,,,,,,,
A73 - Jerez Black Metallic,,NCH2 - Fox Red Novillo Leather,,WBSWD93519P361387,,P361387,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,415,507,6FL,653,655,752",,,"Mar 5, 2009",550,,,,,,,,,,
381 - Le Mans Blue Metallic,,NCSW - Black Novillo Leather,,WBSWD93539P361388,,P361388,"MSRP,2MK,2MT.1,771",,,"Jan 28, 2009",550/950,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,,WBSWD93559P361389,,P361389,"MSRP,ZPP.3,ZTP,2MK,2MT.1,507,6FL,653,655,752",,,"Jan 28, 2009",,,,,,,,,,,
A75 - Melbourne Red Metallic,,NCH3 - Beige Novillo Leather,,WBSWD93519P361390,,P361390,"MSRP,ZCW,ZPP.2,2MK,2MT.1,322,403,507,609,6FL,6NF,752",,,"Jan 28, 2009",550,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,,WBSWD93539P361391,,P361391,"MSRP,ZPP.3,ZTP,2MK,2MT.1,403,6FL,653,655,752",,,"Jan 28, 2009",,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSWD93559P361392,,P361392,"MSRP,ZPP.3,ZTP,2MK,2MT.1,494,507,6FL,6NF,653,655,752",,,"Jan 28, 2009",,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSWD93579P361393,,P361393,"MSRP,ZPP.3,2MT.1,609,6FL,6NF,653",,,"Jan 28, 2009",,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,,WBSWD93599P361394,,P361394,"MSRP,ZCW,ZPP.3,ZTP,2MT.1,403,653",,,"Jan 28, 2009",550,,,,,,,,,,
381 - Le Mans Blue Metallic,,NDSW - Black Extended Novillo Leather,,WBSWD93509P361395,,P361395,"MSRP,ZPP.1,ZTP,2MT.1,415,507,6FL,653,752",,,"Jan 29, 2009",550/1100,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSWD93529P361396,,P361396,"MSRP,ZCW,ZPP.3,ZTP,2MT.1,403,6FL,653,655,752",,,"Jan 29, 2009",550,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,,WBSWD93549P361397,,P361397,"MSRP,ZPP.3,ZTP,403,507,6FL,653,655,752",,,"Jan 29, 2009",,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSWD93569P361398,,P361398,"MSRP,ZPP.3,ZTP,2MK,2MT.1,494,6FL,653,752",,,"Jan 29, 2009",550,,,,,,,,,,
300 - Alpine White,,NCH3 - Beige Novillo Leather,,WBSWD93589P361399,,P361399,"MSRP,ZPP.1,2MK,2MT.1,322,494,507,609,6FL,653,752",,,"Jan 29, 2009",,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSWD93509P361400,,P361400,"MSRP,ZPP.3,ZTP,2MK,2MT.1,494,6FL,653,655,752",,,"Jan 29, 2009",,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSWD93529P361401,,P361401,"MSRP,2MK,2MT.1,223,302,322,494,5AC,6FL,6NF,863",,,"Jan 29, 2009",550/950,,,,,,,,,,
668 - Jet Black,,NCH2 - Fox Red Novillo Leather,,WBSWD93549P361402,,P361402,"MSRP,ZPP.3,ZTP,2MK,2MT.1,494,507,6FL,6NF,653,655,752",,,"Jan 29, 2009",,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,,WBSWD93569P361403,,P361403,"MSRP,ZPP.3,2MT.1,494,609,6FL,653,655",,,"Jan 29, 2009",,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSWD93589P361404,,P361404,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,507,6FL,653,655,752",,,"Jan 29, 2009",550,,,,,,,,,,
381 - Le Mans Blue Metallic,,NCSW - Black Novillo Leather,,WBSWD935X9P361405,,P361405,"MSRP,ZPP.3,ZTP,2MK,2MT.1,494,6FL,6NF,653,655,752",,,"Jan 29, 2009",550,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSWD93519P361406,,P361406,"MSRP,ZPP.1,ZTP,2MK,2MT.1,494,6FL,653,752",,,"Jan 29, 2009",,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,,WBSWD93539P361407,,P361407,"MSRP,ZPP.3,ZTP,2MK,2MT.1,415,507,6FL,653,655,752",,,"Jan 29, 2009",,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSWD93559P361408,,P361408,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,507,6FL,6NF,653,752",,,"Jan 29, 2009",,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSWD93579P361409,,P361409,"MSRP,ZCW,ZPP.2,ZTP,2MK,2MT.1,403,6FL,6NF,653,752",,,"Jan 29, 2009",550,,,,,,,,,,
A30 - Interlagos Blue Metallic,,NCH3 - Beige Novillo Leather,,WBSWD93539P361410,,P361410,"MSRP,ZCW,ZPP.2,ZTP,2MT.1,403,415,6FL,653,863",,,"Jan 29, 2009",550,,,,,,,,,,
300 - Alpine White,,NCH3 - Beige Novillo Leather,,WBSWD93559P361411,,P361411,"MSRP,ZPP.2,2MK,2MT.1,609,6FL,653,752",,,"Jan 29, 2009",,,,,,,,,,,
300 - Alpine White,,GEAT - Anthracite/Black Cloth & Leather,,WBSWD93579P361412,,P361412,"MSRP,ZPP.3,ZTP,2MK,6FL,653",,,"Jan 29, 2009",,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,,WBSWD93599P361413,,P361413,"MSRP,ZTP,2MK,2MT.1,4MY,507,6FL,653,655,752",,,"Jan 29, 2009",950,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,,WBSWD93509P361414,,P361414,"MSRP,ZPP.3,ZTP,2MT.1,494,6FL,653",,,"Jan 29, 2009",,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,,WBSWD93529P361415,,P361415,"MSRP,ZTP,494,507,6FL,653,771",,,"Jan 29, 2009",950,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,,WBSWD93549P361416,,P361416,"MSRP,ZPP.1,ZTP,2MK,2MT.1,494,6FL,653,655,752",,,"Jan 29, 2009",,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,,WBSWD93569P361417,,P361417,"MSRP,ZPP.3,ZTP,2MK,2MT.1,494,6FL,653,655,752",,,"Jan 29, 2009",,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,,WBSWD93589P361418,,P361418,"MSRP,ZPP.1,ZTP,2MK,2MT.1,494,507,6FL,653,655,752",,,"Jan 29, 2009",,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,,WBSWD935X9P361419,,P361419,"MSRP,ZPP.1,ZTP,2MK,2MT.1,494,6FL,653,655,752",,,"Jan 29, 2009",,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,,WBSWD93569P361420,,P361420,"MSRP,ZPP.3,ZTP,2MK,2MT.1,494,507,6FL,6NF,653,655,752",,,"Jan 29, 2009",,,,,,,,,,,
668 - Jet Black,,NCH2 - Fox Red Novillo Leather,,WBSWD93589P361421,,P361421,"MSRP,ZPP.3,ZTP,2MK,2MT.1,494,507,6FL,653,752",,,"Jan 29, 2009",,,,,,,,,,,
668 - Jet Black,,NDSW - Black Extended Novillo Leather,,WBSWD935X9P361422,,P361422,"MSRP,ZPP.3,ZTP,2MK,2MT.1,415,507,6FL,653,752",,,"Jan 29, 2009",1100,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,,WBSWD93519P361423,,P361423,"MSRP,ZPP.1,2MK,223,609,6FL,653",,,"Jan 29, 2009",,,,,,,,,,,
A52 - Space Gray Metallic,,NDH2 - Fox Red Extended Leather,,WBSWD93539P361424,,P361424,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,415,507,6FL,653,655",,,"Jan 29, 2009",550/1100,,,,,,,,,,
A73 - Jerez Black Metallic,,NCH2 - Fox Red Novillo Leather,,WBSWD93559P361425,,P361425,"MSRP,ZPP.3,ZTP,6FL,653,752,863",,,"Jan 29, 2009",550,,,,,,,,,,
A52 - Space Gray Metallic,,NDH2 - Fox Red Extended Leather,,WBSWD93579P361426,,P361426,"MSRP,ZPP.3,494,609,6FL,653,655",,,"Jan 30, 2009",550/1100,,,,,,,,,,
A30 - Interlagos Blue Metallic,,NCSW - Black Novillo Leather,,WBSWD93599P361427,,P361427,"MSRP,ZPP.2,ZTP,2MT.1,403,415,507,6FL,6NF,653,655,752",,,"Jan 30, 2009",550,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,,WBSWD93509P361428,,P361428,"MSRP,ZPP.1,ZTP,2MT.1,494,6FL,6NF,653,752",,,"Jan 30, 2009",,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,,WBSWD93529P361429,,P361429,"MSRP,ZPP.3,ZTP,2MK,2MT.1,494,507,6FL,6NF,653,752",,,"Jan 30, 2009",550,,,,,,,,,,
A75 - Melbourne Red Metallic,,NCH3 - Beige Novillo Leather,,WBSWD93599P361430,,P361430,"MSRP,ZPP.2,ZTP,2MT.1,6FL,653,655,752",,,"Jan 30, 2009",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSWD93509P361431,,P361431,"MSRP,ZPP.3,ZTP,2MK,2MT.1,403,494,6FL,653,752",,,"Jan 30, 2009",550,,,,,,,,,,
A29 - Silverstone Metallic II,,NDH1 - Silver Novillo Extended Leather,,WBSWD93529P361432,,P361432,"MSRP,ZPP.3,ZTP,2MK,2MT.1,403,6FL,653",,,"Jan 30, 2009",550/1100,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSWD93549P361433,,P361433,"MSRP,ZPP.3,ZTP,2MK,2MT.1,415,494,6FL,6NF,653,655,752",,,"Jan 30, 2009",,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,,WBSWD93569P361434,,P361434,"MSRP,ZPP.1,ZTP,2MK,2MT.1,494,507,6FL,653,655",,,"Jan 30, 2009",550,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,,WBSWD93589P361435,,P361435,"MSRP,ZPP.3,ZTP,2MK,2MT.1,494,6FL,653,752",,,"Jan 30, 2009",550,,,,,,,,,,
A52 - Space Gray Metallic,,NDSW - Black Extended Novillo Leather,,WBSWD935X9P361436,,P361436,"MSRP,ZPP.1,ZTP,2MK,2MT.1,494,6FL,653,655,752",,,"Jan 30, 2009",550/1100,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,,WBSWD93519P361437,,P361437,"MSRP,ZPP.3,ZTP,2MT.1,507,653",,,"Jan 30, 2009",,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,,WBSWD93539P361438,,P361438,"MSRP,ZPP.1,ZTP,2MK,2MT.1,494,507,6FL,653,752",,,"Jan 30, 2009",550,,,,,,,,,,
A30 - Interlagos Blue Metallic,,NCSW - Black Novillo Leather,,WBSWD93559P361439,,P361439,"MSRP,ZPP.3,ZTP,2MK,2MT.1,507,6FL,653,655,752",,,"Jan 30, 2009",550,,,,,,,,,,
A52 - Space Gray Metallic,,NCH2 - Fox Red Novillo Leather,,WBSWD93519P361440,,P361440,"MSRP,ZPP.3,ZTP,494,507,6FL,653",,,"Jan 30, 2009",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSWD93539P361441,,P361441,"MSRP,ZPP.3,ZTP,2MK,2MT.1,494,6FL,653",,,"Jan 30, 2009",550,,,,,,,,,,
A52 - Space Gray Metallic,,NDSW - Black Extended Novillo Leather,,WBSWD93559P361442,,P361442,"MSRP,ZPP.3,ZTP,2MK,2MT.1,494,507,6FL,653,752",,,"Jan 30, 2009",550/1100,,,,,,,,,,
A73 - Jerez Black Metallic,,NCH3 - Beige Novillo Leather,,WBSWD93579P361443,,P361443,"MSRP,ZPP.3,ZTP,2MK,2MT.1,403,507,6FL,653,655,752",,,"Jan 30, 2009",550,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,,WBSWD93599P361444,,P361444,"MSRP,ZTP,4MY,653",,,"Jan 30, 2009",950,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,,WBSWD93509P361445,,P361445,"MSRP,ZTP,2MK,2MT.1,494,4MX,507,6FL,752",,,"Jan 30, 2009",550/950,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSWD93529P361446,,P361446,"MSRP,ZPP.3,ZTP,2MK,2MT.1,507,6FL,653,655,752",,,"Jan 30, 2009",,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSWD93549P361447,,P361447,"MSRP,ZPP.3,ZTP,2MK,2MT.1,494,507,6FL,6NF,653,655,752",,,"Jan 30, 2009",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSWD93569P361448,,P361448,"MSRP,ZPP.3,ZTP,2MK,6FL,653",,,"Jan 30, 2009",550,,,,,,,,,,
381 - Le Mans Blue Metallic,,NCSW - Black Novillo Leather,,WBSWD93589P361449,,P361449,"MSRP,ZPP.3,ZTP,2MK,2MT.1,494,6FL,653",,,"Jan 30, 2009",550,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,,WBSWD93549P361450,,P361450,"MSRP,ZCW,ZPP.3,2MK,403,609,653",,,"Jan 30, 2009",550,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSWD93569P361451,,P361451,"MSRP,ZPP.3,ZTP,2MK,2MT.1,494,6FL,653,655,752",,,"Jan 30, 2009",,,,,,,,,,,
A75 - Melbourne Red Metallic,,NCSW - Black Novillo Leather,,WBSWD93589P361452,,P361452,"MSRP,ZPP.3,ZTP,2MT.1,494,6FL,653,752",,,"Jan 30, 2009",550,,,,,,,,,,
A75 - Melbourne Red Metallic,,NCSW - Black Novillo Leather,,WBSWD935X9P361453,,P361453,"MSRP,ZPP.3,ZTP,2MK,2MT.1,494,507,6FL,6NF,653,752",,,"Jan 31, 2009",550,,,,,,,,,,
A52 - Space Gray Metallic,,NDH2 - Fox Red Extended Leather,,WBSWD93519P361454,,P361454,"MSRP,ZPP.3,ZTP,2MK,2MT.1,494,6FL,653,752",,,"Jan 30, 2009",550/1100,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,,WBSWD93539P361455,,P361455,"MSRP,ZPP.3,ZTP,2MK,2MT.1,494,507,6FL,6NF,653,752",,,"Jan 30, 2009",550,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSWD93559P361456,,P361456,"MSRP,ZPP.2,ZTP,2MT.1,415,494,507,6FL,653,655,752",,,"Jan 30, 2009",,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSWD93579P361457,,P361457,"MSRP,ZPP.1,ZTP,2MK,2MT.1,403,494,6FL,653,655,752",,,"Jan 30, 2009",550,,,,,,,,,,
A29 - Silverstone Metallic II,,NCSW - Black Novillo Leather,,WBSWD93599P361458,,P361458,"MSRP,ZCW,ZPP.1,ZTP,2MT.1,403,6FL,653,655,752",,,"Jan 31, 2009",550,,,,,,,,,,
A29 - Silverstone Metallic II,,NCSW - Black Novillo Leather,,WBSWD93509P361459,,P361459,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,6FL,653,655,752",,,"Jan 31, 2009",550,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,,WBSWD93579P361460,,P361460,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,6FL,653,655,752",,,"Jan 31, 2009",550,,,,,,,,,,
A30 - Interlagos Blue Metallic,,NCSW - Black Novillo Leather,,WBSWD93599P361461,,P361461,"MSRP,ZCW,ZPP.1,ZTP,2MK,2MT.1,403,6FL,653,655,752",,,"Jan 31, 2009",550,,,,,,,,,,
668 - Jet Black,,GEAT - Anthracite/Black Cloth & Leather,,WBSWD93509P361462,,P361462,"MSRP,2MK,2MT.1,494,6FL,771",,,"Jan 31, 2009",,,,,,,,,,,
A30 - Interlagos Blue Metallic,,NCH1 - Silver Novillo Leather,,WBSWD93529P361463,,P361463,"MSRP,ZCW,ZPP.3,ZTP,2MT.1,302,403,415,507,6FL,653,752",,,"Jan 31, 2009",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSWD93549P361464,,P361464,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,507,6FL,6NF,653,655,752",,,"Jan 31, 2009",550,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,,WBSWD93569P361465,,P361465,"MSRP,ZCW,ZPP.1,2MT.1,6FL,655",,,"Jan 31, 2009",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSWD93589P361466,,P361466,"MSRP,ZPP.3,2MT.1,403,494,6FL,6NF",,,"Jan 31, 2009",550,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSWD935X9P361467,,P361467,"MSRP,ZCW,ZPP.3,2MK,2MT.1,302,322,415,507,609,6FL,653,655,752",,,"Jan 31, 2009",,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,,WBSWD93519P361468,,P361468,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,415,507,6FL,653,655,752",,,"Jan 31, 2009",,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSWD93539P361469,,P361469,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,6FL,653,752",,,"Jan 31, 2009",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSWD935X9P361470,,P361470,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,6FL,6NF,653,752",,,"Jan 31, 2009",550,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,,WBSWD93519P361471,,P361471,"MSRP,ZTP,2MK,2MT.1,639,6FL,653,771",,,"Jan 31, 2009",950,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSWD93539P361472,,P361472,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,507,6FL,6NF,653,752",,,"Jan 31, 2009",550,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSWD93559P361473,,P361473,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,415,507,6FL,653,655,752",,,"Jan 31, 2009",,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,,WBSWD93579P361474,,P361474,"MSRP,ZPP.3,ZTP,2MK,2MT.1,494,6FL,653,752",,,"Feb 2, 2009",,,,,,,,,,,
300 - Alpine White,,NDH3 - Beige Novillo Extended Leather,,WBSWD93599P361475,,P361475,"MSRP,ZPP.2,ZTP,2MK,2MT.1,494,6FL,6NF,653,655,752",,,"Feb 2, 2009",1100,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,,WBSWD93509P361476,,P361476,"MSRP,ZPP.3,ZTP,2MK,2MT.1,415,494,6FL,653,752",,,"Feb 2, 2009",,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSWD93529P361477,,P361477,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,507,6FL,6NF,653,752",,,"Feb 2, 2009",,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,,WBSWD93549P361478,,P361478,"MSRP,ZPP.3,ZTP,2MK,2MT.1,403,494,507,6FL,653,655,752",,,"Feb 2, 2009",,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,,WBSWD93569P361479,,P361479,"MSRP,ZPP.3,ZTP,2MK,2MT.1,403,415,494,507,6FL,6NF,653,655,752",,,"Feb 2, 2009",,,,,,,,,,,
A52 - Space Gray Metallic,,NDSW - Black Extended Novillo Leather,,WBSWD93529P361480,,P361480,"MSRP,ZCW,ZPP.3,ZTP,2MT.1,403,415,507,6FL,6NF,653,752",,,"Feb 2, 2009",550/1100,,,,,,,,,,
A75 - Melbourne Red Metallic,,NCSW - Black Novillo Leather,,WBSWD93549P361481,,P361481,"MSRP,ZCW,ZPP.1,ZTP,403,6FL,653,655,752",,,"Feb 2, 2009",550,,,,,,,,,,
A75 - Melbourne Red Metallic,,NCSW - Black Novillo Leather,,WBSWD93569P361482,,P361482,"MSRP,ZCW,ZPP.3,ZTP,2MT.1,302,415,507,6FL,653,655,752",,,"Feb 2, 2009",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSWD93589P361483,,P361483,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,6FL,653,752",,,"Feb 2, 2009",550,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,,WBSWD935X9P361484,,P361484,"MSRP,ZPP.3,ZTP,2MK,2MT.1,494,507,6FL,653,655,752",,,"Feb 2, 2009",550,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,,WBSWD93519P361485,,P361485,"MSRP,ZPP.1,ZTP,2MK,2MT.1,6FL,6NF,653",,,"Feb 2, 2009",550,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,,WBSWD93539P361486,,P361486,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,6FL,653,655,752",,,"Feb 2, 2009",,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,,WBSWD93559P361487,,P361487,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,507,6FL,6NF,653,655,752",,,"Feb 2, 2009",,,,,,,,,,,
