EXTERIOR,,INTERIOR,YEAR,VIN,,,Package Codes,PACKAGES,MSRP,PROD.,,,DEALER NAME,Port,Carrier,VPC,Details,V-Spec,Sticker,Invoice,VIN fill done Sun Aug 10 2025 11:35:08 GMT-0500 (Central Daylight Time)
,,,,,,,,,,,,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSWD9C54AP363123,,P363123,"MSRP,ZPP.3,ZTP,2MT.1,302,6FL,653,752",,,"Nov 10, 2009",,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSWD9C56AP363124,,P363124,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,6FL,653,655,752",,,"Nov 10, 2009",,,,,,,,,,,
A29 - Silverstone Metallic II,,NDSW - Black Extended Novillo Leather,,WBSWD9C58AP363125,,P363125,"MSRP,ZPP.3,ZTP,2MK,2MT.1,302,494,6FL,653,655,752",,,"Nov 10, 2009",550/1100,,,,,,,,,,
A75 - Melbourne Red Metallic,,NCSW - Black Novillo Leather,,WBSWD9C5XAP363126,,P363126,"MSRP,ZPP.3,ZTP,2MK,2MT.1,302,507,6FL,653,655,752",,,"Nov 10, 2009",550,,,,,,,,,,
A75 - Melbourne Red Metallic,,NCSW - Black Novillo Leather,,WBSWD9C51AP363127,,P363127,"MSRP,ZPP.3,ZTP,2MK,2MT.1,6FL,6NF,653,655,752",,,"Nov 11, 2009",550,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,,WBSWD9C53AP363128,,P363128,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,403,6FL,6NF,653,752",,,"Nov 11, 2009",,,,,,,,,,,
300 - Alpine White,,GEAT - Anthracite/Black Cloth & Leather,,WBSWD9C55AP363129,,P363129,"MSRP,302,4MX",,,"Nov 11, 2009",,,,,,,,,,,
381 - Le Mans Blue Metallic,,NCSW - Black Novillo Leather,,WBSWD9C51AP363130,,P363130,"MSRP,ZPP.3,2MT.1,223,322,609,6FL,6NF,655,752",,,"Nov 11, 2009",550,,,,,,,,,,
381 - Le Mans Blue Metallic,,NCSW - Black Novillo Leather,,WBSWD9C53AP363131,,P363131,"MSRP,ZPP.3,ZTP,2MK,2MT.1,403,494,6FL,6NF,653,655",,,"Nov 11, 2009",550,,,,,,,,,,
381 - Le Mans Blue Metallic,,NCSW - Black Novillo Leather,,WBSWD9C55AP363132,,P363132,"MSRP,ZCW,ZPP.1,ZTP,2MK,2MT.1,302,403,507,6FL,6NF,653,655,752",,,"Nov 11, 2009",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCH3 - Beige Novillo Leather,,WBSWD9C57AP363133,,P363133,"MSRP,ZCW,ZPP.3,ZTP,2MK,415,507,6FL,653,655,752",,,"Nov 11, 2009",550,,,,,,,,,,
A29 - Silverstone Metallic II,,GEAT - Anthracite/Black Cloth & Leather,,WBSWD9C59AP363134,,P363134,"MSRP,ZTP,2MK,2MT.1,494,507,639,6FL,6NF,653,655,752,771",,,"Nov 12, 2009",550,,,,,,,,,,
300 - Alpine White,,NCH3 - Beige Novillo Leather,,WBSWD9C50AP363135,,P363135,"MSRP,ZPP.2,ZTP,2MK,2MT.1,403,415,507,6FL,653,655",,,"Nov 12, 2009",,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSWD9C52AP363136,,P363136,"MSRP,ZPP.3,2MT.1,223,322,403,494,609,6FL,6NF,655",,,"Nov 12, 2009",,,,,,,,,,,
337 - Dakar Yellow 2,,Z1XX - Unknown Upholstery Code,,WBSWD9C54AP363137,,P363137,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,415,507,6FL,653,655,752",,,"Nov 18, 2009",,,,,,,,,,,
337 - Dakar Yellow 2,,Z1XX - Unknown Upholstery Code,,WBSWD9C56AP363138,,P363138,"MSRP,ZCW,ZPP.1,ZTP,2MK,2MT.1,302,415,507,6FL,653,655,752",,,"Nov 18, 2009",,,,,,,,,,,
337 - Dakar Yellow 2,,Z1XX - Unknown Upholstery Code,,WBSWD9C58AP363139,,P363139,"MSRP,ZCW,2MK,2MT.1,302,322,415,4MX,507,609,6FL,653,655,752",,,"Nov 18, 2009",,,,,,,,,,,
337 - Dakar Yellow 2,,Z1XX - Unknown Upholstery Code,,WBSWD9C54AP363140,,P363140,"MSRP,ZCW,ZPP.3,ZTP,2MT.1,302,403,415,507,6FL,653,655,752",,,"Nov 18, 2009",,,,,,,,,,,
337 - Dakar Yellow 2,,Z1XX - Unknown Upholstery Code,,WBSWD9C56AP363141,,P363141,"MSRP,ZCW,ZPP.3,2MK,2MT.1,302,322,415,507,609,6FL,653,655,752",,,"Nov 20, 2009",,,,,,,,,,,
300 - Alpine White,,Z1XX - Unknown Upholstery Code,,WBSWD9C58AP363142,,P363142,"MSRP,ZCW,ZPP.3,2MT.1,302,322,403,415,507,609,6FL,653,655,752",,,"Nov 19, 2009",,,,,,,,,,,
300 - Alpine White,,Z1XX - Unknown Upholstery Code,,WBSWD9C5XAP363143,,P363143,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,415,507,6FL,653,655,752",,,"Nov 20, 2009",,,,,,,,,,,
337 - Dakar Yellow 2,,Z1XX - Unknown Upholstery Code,,WBSWD9C51AP363144,,P363144,"MSRP,ZCW,ZPP.3,2MK,2MT.1,302,322,609,6FL,6NF,653,655,752",,,"Nov 20, 2009",,,,,,,,,,,
300 - Alpine White,,Z1XX - Unknown Upholstery Code,,WBSWD9C53AP363145,,P363145,"MSRP,ZCW,ZPP.3,2MK,2MT.1,302,322,415,507,609,6FL,653,655,752",,,"Nov 19, 2009",,,,,,,,,,,
B05 - Monte Carlo Blue,,Z1XX - Unknown Upholstery Code,,WBSWD9C55AP363146,,P363146,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,415,507,6FL,653,655,752",,,"Nov 20, 2009",,,,,,,,,,,
300 - Alpine White,,Z1XX - Unknown Upholstery Code,,WBSWD9C57AP363147,,P363147,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,403,415,507,6FL,653,655,752",,,"Nov 19, 2009",,,,,,,,,,,
B05 - Monte Carlo Blue,,Z1XX - Unknown Upholstery Code,,WBSWD9C59AP363148,,P363148,"MSRP,ZCW,ZPP.1,ZTP,2MK,2MT.1,302,403,415,507,6FL,653,655,752",,,"Nov 20, 2009",,,,,,,,,,,
300 - Alpine White,,Z1XX - Unknown Upholstery Code,,WBSWD9C50AP363149,,P363149,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,415,507,6FL,653,655,752",,,"Nov 19, 2009",,,,,,,,,,,
300 - Alpine White,,Z1XX - Unknown Upholstery Code,,WBSWD9C57AP363150,,P363150,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,415,507,6FL,653,655,752",,,"Nov 19, 2009",,,,,,,,,,,
B05 - Monte Carlo Blue,,Z1XX - Unknown Upholstery Code,,WBSWD9C59AP363151,,P363151,"MSRP,ZCW,ZPP.1,ZTP,2MT.1,302,415,507,6FL,653,655,752",,,"Nov 20, 2009",,,,,,,,,,,
B05 - Monte Carlo Blue,,Z1XX - Unknown Upholstery Code,,WBSWD9C50AP363152,,P363152,"MSRP,ZCW,ZPP.1,ZTP,2MK,2MT.1,302,415,507,6FL,653,655,752",,,"Nov 20, 2009",,,,,,,,,,,
300 - Alpine White,,Z1XX - Unknown Upholstery Code,,WBSWD9C52AP363153,,P363153,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,415,507,6FL,653,655,752",,,"Nov 19, 2009",,,,,,,,,,,
300 - Alpine White,,Z1XX - Unknown Upholstery Code,,WBSWD9C54AP363154,,P363154,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,415,507,6FL,653,655,752",,,"Nov 19, 2009",,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSWD9C56AP363155,,P363155,"MSRP,ZPP.3,ZTP,2MK,2MT.1,403,494,507,6FL,653,655,752",,,"Nov 12, 2009",,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,,WBSWD9C58AP363156,,P363156,"MSRP,ZPP.3,ZTP,2MK,2MT.1,403,494,507,653,655",,,"Nov 12, 2009",,,,,,,,,,,
A73 - Jerez Black Metallic,,NCH3 - Beige Novillo Leather,,WBSWD9C5XAP363157,,P363157,"MSRP,ZPP.2,ZTP,2MK,2MT.1,302,6FL,653,655,752",,,"Nov 12, 2009",550,,,,,,,,,,
300 - Alpine White,,NDH2 - Fox Red Extended Leather,,WBSWD9C51AP363158,,P363158,"MSRP,ZPP.2,ZTP,2MT.1,302,403,507,6FL,653,655,752",,,"Nov 12, 2009",1100,,,,,,,,,,
A73 - Jerez Black Metallic,,NDSW - Black Extended Novillo Leather,,WBSWD9C53AP363159,,P363159,"MSRP,ZCW,ZPP.1,ZTP,2MK,2MT.1,403,415,507,6FL,653,655,752",,,"Nov 12, 2009",550/1100,,,,,,,,,,
A73 - Jerez Black Metallic,,GEAT - Anthracite/Black Cloth & Leather,,WBSWD9C5XAP363160,,P363160,"MSRP,ZTP,2MT.1,6FL,653,655,771",,,"Nov 12, 2009",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSWD9C51AP363161,,P363161,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,507,6FL,6NF,653,655",,,"Nov 12, 2009",550,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSWD9C53AP363162,,P363162,"MSRP,ZPP.3,ZTP,2MT.1,302,494,507,6FL,6NF,653",,,"Nov 12, 2009",,,,,,,,,,,
668 - Jet Black,,GEAT - Anthracite/Black Cloth & Leather,,WBSWD9C55AP363163,,P363163,"MSRP,2MK,2MT.1,639,6FL,771",,,"Nov 13, 2009",,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSWD9C57AP363164,,P363164,"MSRP,ZPP.3,2MT.1,6FL,6NF",,,"Nov 13, 2009",,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSWD9C59AP363165,,P363165,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,6FL,6NF,653,655,752",,,"Nov 13, 2009",,,,,,,,,,,
300 - Alpine White,,GEAT - Anthracite/Black Cloth & Leather,,WBSWD9C50AP363166,,P363166,"MSRP,223,302,322,609,639,6FL,655,771",,,"Nov 13, 2009",,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,,WBSWD9C52AP363167,,P363167,"MSRP,ZPP.3,2MT.1,223,322,494,609,6FL",,,"Nov 13, 2009",,,,,,,,,,,
300 - Alpine White,,NCH3 - Beige Novillo Leather,,WBSWD9C54AP363168,,P363168,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,507,6FL,653,655,752",,,"Nov 13, 2009",,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSWD9C56AP363169,,P363169,"MSRP,ZPP.3,ZTP,2MK,2MT.1,302,494,507,6FL,6NF,653,655,752",,,"Nov 13, 2009",,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSWD9C52AP363170,,P363170,"MSRP,ZPP.3,ZTP,2MK,2MT.1,302,494,6FL,6NF,653,655,752",,,"Nov 13, 2009",,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSWD9C54AP363171,,P363171,"MSRP,ZPP.3,ZTP,2MK,2MT.1,415,494,507,6FL,6NF,653,655,752",,,"Nov 13, 2009",,,,,,,,,,,
300 - Alpine White,,NDSW - Black Extended Novillo Leather,,WBSWD9C56AP363172,,P363172,"MSRP,ZPP.3,ZTP,2MT.1,302,6FL,6NF,653,752",,,"Nov 13, 2009",1100,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,,WBSWD9C58AP363173,,P363173,"MSRP,ZPP.3,ZTP,2MK,2MT.1,494,6FL,6NF,653,655,752",,,"Nov 13, 2009",550,,,,,,,,,,
A52 - Space Gray Metallic,,NDH3 - Beige Novillo Extended Leather,,WBSWD9C5XAP363174,,P363174,"MSRP,ZCW,ZPP.3,ZTP,2MK,302,415,507,653,655,752",,,"Nov 13, 2009",550/1100,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,,WBSWD9C51AP363175,,P363175,"MSRP,ZPP.3,ZTP,2MK,2MT.1,302,494,6FL,653,655,752",,,"Nov 13, 2009",,,,,,,,,,,
300 - Alpine White,,NDH2 - Fox Red Extended Leather,,WBSWD9C53AP363176,,P363176,"MSRP,ZCW,ZPP.2,ZTP,2MK,302,415,507,6FL,6NF,653,752",,,"Nov 16, 2009",1100,,,,,,,,,,
300 - Alpine White,,NDH2 - Fox Red Extended Leather,,WBSWD9C55AP363177,,P363177,"MSRP,ZPP.3,ZTP,2MK,2MT.1,507,6FL,653,655,752",,,"Nov 16, 2009",1100,,,,,,,,,,
300 - Alpine White,,NDH2 - Fox Red Extended Leather,,WBSWD9C57AP363178,,P363178,"MSRP,ZCW,ZPP.3,ZTP,2MT.1,507,6FL,653,655,752",,,"Nov 16, 2009",1100,,,,,,,,,,
A52 - Space Gray Metallic,,NCH3 - Beige Novillo Leather,,WBSWD9C59AP363179,,P363179,"MSRP,ZPP.2,ZTP,2MK,2MT.1,302,403,6FL,6NF,653,752",,,"Nov 16, 2009",550,,,,,,,,,,
U21 - Brilliant White Metallic Tricoat,,NDH2 - Fox Red Extended Leather,,WBSWD9C55AP363180,,P363180,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,415,507,6FL,653,752",,,"Nov 23, 2009",1100,,,,,,,,,,
300 - Alpine White,,Z1XX - Unknown Upholstery Code,,WBSWD9C57AP363181,,P363181,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,6FL,653,655,752",,,"Nov 26, 2009",,,,,,,,,,,
300 - Alpine White,,Z1XX - Unknown Upholstery Code,,WBSWD9C59AP363182,,P363182,"MSRP,ZCW,ZPP.3,2MK,2MT.1,302,322,415,507,609,6FL,655,752",,,"Nov 26, 2009",,,,,,,,,,,
300 - Alpine White,,Z1XX - Unknown Upholstery Code,,WBSWD9C50AP363183,,P363183,"MSRP,ZCW,ZPP.3,2MK,2MT.1,302,322,609,6FL,653,655,752",,,"Nov 26, 2009",,,,,,,,,,,
300 - Alpine White,,Z1XX - Unknown Upholstery Code,,WBSWD9C52AP363184,,P363184,"MSRP,ZCW,ZPP.3,2MK,2MT.1,302,322,415,507,609,6FL,653,655,752",,,"Nov 26, 2009",,,,,,,,,,,
300 - Alpine White,,Z1XX - Unknown Upholstery Code,,WBSWD9C54AP363185,,P363185,"MSRP,ZCW,ZPP.3,2MT.1,223,302,322,403,415,507,609,6FL,655,752",,,"Nov 26, 2009",,,,,,,,,,,
B05 - Monte Carlo Blue,,Z1XX - Unknown Upholstery Code,,WBSWD9C56AP363186,,P363186,"MSRP,ZCW,ZPP.3,ZTP,2MT.1,302,403,415,507,6FL,653,655,752",,,"Nov 26, 2009",,,,,,,,,,,
300 - Alpine White,,Z1XX - Unknown Upholstery Code,,WBSWD9C58AP363187,,P363187,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,415,507,6FL,653,655,752",,,"Nov 27, 2009",,,,,,,,,,,
B05 - Monte Carlo Blue,,Z1XX - Unknown Upholstery Code,,WBSWD9C5XAP363188,,P363188,"MSRP,ZCW,ZPP.1,2MT.1,302,322,403,415,507,609,6FL,655,752",,,11-27-2009,,,,,,,,,,,
300 - Alpine White,,Z1XX - Unknown Upholstery Code,,WBSWD9C51AP363189,,P363189,"MSRP,ZCW,ZPP.3,ZTP,2MT.1,302,507,6FL,653,655,752",,,11-27-2009,,,,,,,,,,,
300 - Alpine White,,Z1XX - Unknown Upholstery Code,,WBSWD9C58AP363190,,P363190,"MSRP,ZCW,ZPP.3,2MK,2MT.1,302,322,415,507,609,6FL,653,655,752",,,"Nov 27, 2009",,,,,,,,,,,
B05 - Monte Carlo Blue,,Z1XX - Unknown Upholstery Code,,WBSWD9C5XAP363191,,P363191,"MSRP,ZCW,ZPP.3,2MK,2MT.1,302,322,403,609,6FL,653,655,752",,,"Nov 27, 2009",,,,,,,,,,,
B05 - Monte Carlo Blue,,Z1XX - Unknown Upholstery Code,,WBSWD9C51AP363192,,P363192,MSRP,,,"Nov 27, 2009",,,,,,,,,,,
A30 - Interlagos Blue Metallic,,NCH1 - Silver Novillo Leather,,WBSWD9C53AP363193,,P363193,"MSRP,ZCW,ZPP.1,ZTP,403,507,653,655,752",,,"Nov 18, 2009",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCH1 - Silver Novillo Leather,,WBSWD9C55AP363194,,P363194,"MSRP,2MK,223,403,494,507,771",,,"Nov 19, 2009",550/950,,,,,,,,,,
A75 - Melbourne Red Metallic,,NCSW - Black Novillo Leather,,WBSWD9C57AP363195,,P363195,"MSRP,ZPP.2,2MT.1,403,494,6FL,655",,,"Nov 19, 2009",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSWD9C59AP363196,,P363196,"MSRP,ZPP.3,2MT.1,223,322,494,609,6FL,655",,,"Nov 19, 2009",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCH3 - Beige Novillo Leather,,WBSWD9C50AP363197,,P363197,"MSRP,ZPP.2,ZTP,2MK,2MT.1,403,507,6FL,653,655,752",,,"Nov 19, 2009",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NDSW - Black Extended Novillo Leather,,WBSWD9C52AP363198,,P363198,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,507,6FL,6NF,653,655,752",,,"Nov 19, 2009",550/1100,,,,,,,,,,
A73 - Jerez Black Metallic,,NCH2 - Fox Red Novillo Leather,,WBSWD9C54AP363199,,P363199,"MSRP,ZPP.3,ZTP,2MT.1,302,403,6FL,653",,,"Nov 19, 2009",550,,,,,,,,,,
668 - Jet Black,,NCH2 - Fox Red Novillo Leather,,WBSWD9C57AP363200,,P363200,"MSRP,ZCW,ZPP.1,2MT.1,403",,,"Nov 20, 2009",,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSWD9C59AP363201,,P363201,"MSRP,ZCW,ZPP.1,ZTP,2MT.1,403,507,6FL,653,655",,,"Nov 20, 2009",,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,,WBSWD9C50AP363202,,P363202,"MSRP,ZPP.3,2MT.1,223,322,494,507,609,6FL,6NF,655,752",,,"Nov 20, 2009",,,,,,,,,,,
381 - Le Mans Blue Metallic,,NDH1 - Silver Novillo Extended Leather,,WBSWD9C52AP363203,,P363203,"MSRP,ZPP.3,ZTP,2MK,2MT.1,302,494,6FL,653,655",,,"Nov 20, 2009",550/1100,,,,,,,,,,
381 - Le Mans Blue Metallic,,NCSW - Black Novillo Leather,,WBSWD9C54AP363204,,P363204,"MSRP,ZPP.3,ZTP,2MK,2MT.1,302,507,6FL,6NF,653,655,752",,,"Nov 20, 2009",550,,,,,,,,,,
381 - Le Mans Blue Metallic,,NCH3 - Beige Novillo Leather,,WBSWD9C56AP363205,,P363205,"MSRP,ZPP.3,ZTP,2MK,2MT.1,507,6FL,653,655,752",,,"Nov 20, 2009",550,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSWD9C58AP363206,,P363206,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,403,507,6FL,653,752",,,"Nov 20, 2009",,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,,WBSWD9C5XAP363207,,P363207,"MSRP,ZPP.3,ZTP,2MK,2MT.1,302,403,494,6FL,653,655",,,"Nov 20, 2009",,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,,WBSWD9C51AP363208,,P363208,"MSRP,ZPP.1,ZTP,2MK,2MT.1,403,6FL,653,655",,,"Nov 20, 2009",550,,,,,,,,,,
A52 - Space Gray Metallic,,NCH1 - Silver Novillo Leather,,WBSWD9C53AP363209,,P363209,"MSRP,ZPP.3,ZTP,2MK,2MT.1,403,507,6FL,653,752",,,"Nov 20, 2009",550,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,,WBSWD9C5XAP363210,,P363210,"MSRP,ZPP.3,ZTP,2MK,2MT.1,302,403,494,6FL,6NF,653,655,752",,,"Nov 20, 2009",550,,,,,,,,,,
A52 - Space Gray Metallic,,NCH2 - Fox Red Novillo Leather,,WBSWD9C51AP363211,,P363211,"MSRP,ZCW,ZPP.3,2MT.1,223,302,322,403,507,609,6FL,6NF,655,752",,,"Nov 20, 2009",550,,,,,,,,,,
668 - Jet Black,,NDH3 - Beige Novillo Extended Leather,,WBSWD9C53AP363212,,P363212,"MSRP,ZPP.3,ZTP,2MK,2MT.1,302,403,415,494,507,5AC,6FL,6NF,653,655,752",,,"Nov 20, 2009",1100,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,,WBSWD9C55AP363213,,P363213,"MSRP,ZPP.3,ZTP,2MK,2MT.1,403,494,507,6FL,653,655,752",,,"Nov 20, 2009",550,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,,WBSWD9C57AP363214,,P363214,"MSRP,ZPP.2,ZTP,2MK,2MT.1,302,403,494,5AC,6FL,653,655,752",,,"Nov 20, 2009",,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,,WBSWD9C59AP363215,,P363215,"MSRP,ZPP.1,ZTP,2MT.1,403,507,6FL,653,655,752",,,"Nov 20, 2009",,,,,,,,,,,
300 - Alpine White,,NCH3 - Beige Novillo Leather,,WBSWD9C50AP363216,,P363216,"MSRP,ZPP.2,ZTP,2MK,2MT.1,403,494,6FL,6NF,653,655,752",,,"Nov 23, 2009",,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,,WBSWD9C52AP363217,,P363217,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,507,6FL,6NF,653,655",,,"Nov 23, 2009",,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,,WBSWD9C54AP363218,,P363218,"MSRP,ZPP.3,ZTP,2MK,2MT.1,302,403,507,6FL,653,655,752",,,"Nov 23, 2009",,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,,WBSWD9C56AP363219,,P363219,"MSRP,ZCW,ZPP.2,ZTP,2MK,2MT.1,302,403,507,6FL,653,655,752",,,"Nov 23, 2009",,,,,,,,,,,
381 - Le Mans Blue Metallic,,NCH1 - Silver Novillo Leather,,WBSWD9C52AP363220,,P363220,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,507,6FL,653,655,752",,,"Nov 23, 2009",550,,,,,,,,,,
381 - Le Mans Blue Metallic,,NCSW - Black Novillo Leather,,WBSWD9C54AP363221,,P363221,"MSRP,ZPP.3,ZTP,2MK,2MT.1,403,6FL,653,655,752",,,"Nov 23, 2009",550,,,,,,,,,,
300 - Alpine White,,NCH3 - Beige Novillo Leather,,WBSWD9C56AP363222,,P363222,"MSRP,ZPP.3,2MK,2MT.1,223,302,322,403,494,609,6FL,6NF,655,752",,,"Nov 23, 2009",,,,,,,,,,,
A52 - Space Gray Metallic,,NCH2 - Fox Red Novillo Leather,,WBSWD9C58AP363223,,P363223,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,403,6FL,6NF,653,655,752",,,"Nov 23, 2009",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSWD9C5XAP363224,,P363224,"MSRP,ZCW,ZPP.3,2MK,2MT.1,223,302,322,403,507,609,6FL,6NF,752",,,"Nov 23, 2009",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCH2 - Fox Red Novillo Leather,,WBSWD9C51AP363225,,P363225,"MSRP,ZCW,ZPP.1,ZTP,2MK,2MT.1,302,403,507,6FL,653,752",,,11-23-2009,550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCH2 - Fox Red Novillo Leather,,WBSWD9C53AP363226,,P363226,"MSRP,ZPP.3,2MK,2MT.1,6FL,655",,,"Nov 23, 2009",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSWD9C55AP363227,,P363227,"MSRP,ZPP.3,ZTP,2MK,2MT.1,302,494,507,5AC,6FL,6NF,653,655,752",,,"Nov 23, 2009",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSWD9C57AP363228,,P363228,"MSRP,ZTP,403,494,507,639,6FL,653,752,771",,,"Nov 23, 2009",550/950,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSWD9C59AP363229,,P363229,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,5AC,6FL,653,655",,,"Nov 23, 2009",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSWD9C55AP363230,,P363230,"MSRP,ZPP.2,223,302,322,609,6FL,752",,,"Nov 23, 2009",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCH2 - Fox Red Novillo Leather,,WBSWD9C57AP363231,,P363231,"MSRP,ZCW,ZPP.2,ZTP,2MT.1,302,507,6FL,653,655,752",,,11-23-2009,550,,,,,,,,,,
A73 - Jerez Black Metallic,,NDH1 - Silver Novillo Extended Leather,,WBSWD9C59AP363232,,P363232,"MSRP,ZCW,ZPP.1,ZTP,2MK,2MT.1,302,403,415,507,5AC,6FL,6NF,653,655,752",,,"Nov 23, 2009",550/1100,,,,,,,,,,
A73 - Jerez Black Metallic,,NCH3 - Beige Novillo Leather,,WBSWD9C50AP363233,,P363233,"MSRP,ZPP.3,ZTP,2MK,2MT.1,302,507,6FL,6NF,653,655,752",,,"Nov 23, 2009",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSWD9C52AP363234,,P363234,"MSRP,ZPP.1,2MK,2MT.1,609,6FL,653",,,"Nov 23, 2009",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCH1 - Silver Novillo Leather,,WBSWD9C54AP363235,,P363235,"MSRP,ZPP.3,ZTP,2MK,2MT.1,302,653,655,752",,,"Nov 23, 2009",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSWD9C56AP363236,,P363236,"MSRP,ZCW,ZPP.3,223,322,609,6FL,6NF,655,752",,,11-23-2009,550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSWD9C58AP363237,,P363237,"MSRP,ZPP.3,ZTP,2MT.1,415,494,6FL,653,655,752",,,"Nov 23, 2009",550,,,,,,,,,,
381 - Le Mans Blue Metallic,,NCSW - Black Novillo Leather,,WBSWD9C5XAP363238,,P363238,"MSRP,ZPP.3,ZTP,302,507,5AC,6FL,6NF,653,655,752",,,"Nov 23, 2009",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSWD9C51AP363239,,P363239,"MSRP,ZPP.3,ZTP,2MK,2MT.1,302,494,6FL,6NF,653,655",,,"Nov 23, 2009",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSWD9C58AP363240,,P363240,"MSRP,ZCW,2MK,2MT.1,223,302,322,415,4MY,507,609,752",,,"Nov 24, 2009",550/950,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,,WBSWD9C5XAP363241,,P363241,"MSRP,ZPP.1,2MK,2MT.1,6FL,655",,,11-24-2009,,,,,,,,,,,
