EXTERIOR,,INTERIOR,YEAR,VIN,,,Package Codes,PACKAGES,MSRP,PROD.,,,DEALER NAME,Port,Carrier,VPC,Details,V-Spec,Sticker,Invoice,VIN fill done Sun Aug 10 2025 11:35:08 GMT-0500 (Central Daylight Time)
A52 - Space Gray Metallic,,NDSW - Black Extended Novillo Leather,2009,WBSPM93579E201238,,E201238,"MSRP.2,ZCW,ZPP.1,ZTP,2MK,2MT.1,653,655,752",,"$71,820.00",,550/1100,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93599E201239,,E201239,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,6FL,653,752",,"$69,325.00",,550,,,,,,,,,,
A75 - Melbourne Red Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93559E201240,,E201240,"MSRP.2,ZCW,ZPP.3,ZTP,2MT.1,6FL,653,752",,"$67,625.00",,550,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,2009,WBSPM93579E201241,,E201241,"MSRP.2,ZPP.3,2MK,2MT.1,223,6FL",,"$64,475.00",,,,,,,,,,,,
300 - Alpine White,,NDSW - Black Extended Novillo Leather,2009,WBSPM93599E201242,,E201242,"MSRP.2,ZCW,ZPP.3,ZTP,2MT.1,403,417,6FL,6NF,653,655,752",,"$70,545.00",,1100,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,2009,WBSPM93509E201243,,E201243,"MSRP.2,ZPP.1,ZTP,2MK,2MT.1,403,494,6FL,6NF,653,655,752",,"$71,270.00",,,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,2009,WBSPM93529E201244,,E201244,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,417,507,6FL,6NF,653,655,752",,"$72,695.00",,,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,2009,WBSPM93549E201245,,E201245,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,403,6FL,653,655,752",,"$70,420.00",,,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,2009,WBSPM93569E201246,,E201246,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,417,507,6FL,6NF,653,655,752",,"$72,695.00",,,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,2009,WBSPM93589E201247,,E201247,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,507,6FL,653,655,752",,"$71,970.00",,,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,2009,WBSPM935X9E201248,,E201248,"MSRP.2,ZCW,ZPP.3,2MT.1,322,403,6FL,653,655,752",,"$65,470.00",,,,,,,,,,,,
A75 - Melbourne Red Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93519E201249,,E201249,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,417,507,6FL,6NF,653,655,752",,"$73,245.00",,550,,,,,,,,,,
A29 - Silverstone Metallic II,,NDSW - Black Extended Novillo Leather,2009,WBSPM93589E201250,,E201250,"MSRP.2,ZCW,ZPP.1,ZTP,2MK,2MT.1,403,6FL,653,655,752",,"$73,270.00",,550/1100,,,,,,,,,,
A29 - Silverstone Metallic II,,NCSW - Black Novillo Leather,2009,WBSPM935X9E201251,,E201251,"MSRP.2,ZCW,ZPP.1,ZTP,2MK,2MT.1,403,507,6FL,653,655,752",,"$72,520.00",,550,,,,,,,,,,
300 - Alpine White,,GEAT - Anthracite/Black Cloth & Leather,2009,WBSPM93519E201252,,E201252,"MSRP.2,223,465,6FL,771",,"$58,850.00",,,,,,,,,,,,
668 - Jet Black,,NCH2 - Fox Red Novillo Leather,2009,WBSPM93539E201253,,E201253,"MSRP.2,ZPP.2,2MK,2MT.1,494,507,653",,"$64,275.00",,,,,,,,,,,,
300 - Alpine White,,NDH1 - Silver Novillo Extended Leather,2009,WBSPM93559E201254,,E201254,"MSRP.2,ZPP.3,ZTP,2MK,2MT.1,403,465,494,507,6FL,653,655,752",,"$73,045.00",,1100,,,,,,,,,,
A29 - Silverstone Metallic II,,NDH1 - Silver Novillo Extended Leather,2009,WBSPM93579E201255,,E201255,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,417,507,6FL,653,655,752",,"$74,195.00",,550/1100,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,2009,WBSPM93599E201256,,E201256,"MSRP.2,ZTP,2MK,2MT.1,403,653,655,752,771",,"$69,170.00",,950,,,,,,,,,,
300 - Alpine White,,NCH3 - Beige Novillo Leather,2009,WBSPM93509E201257,,E201257,"MSRP.2,ZPP.1,ZTP,2MK,2MT.1,6FL,653,655,752",,"$69,570.00",,,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,2009,WBSPM93529E201258,,E201258,"MSRP.2,ZTP,2MK,2MT.1,4MX,653",,"$66,125.00",,950,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93549E201259,,E201259,"MSRP.2,ZCW,ZPP.1,2MK,322,403,507,6FL,6NF,653,655,752",,"$68,220.00",,550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93509E201260,,E201260,"MSRP.2,ZPP.3,2MK,2MT.1,322,403,494,609,6FL,6NF,653,655,752",,"$70,670.00",,550,,,,,,,,,,
A52 - Space Gray Metallic,,NDH1 - Silver Novillo Extended Leather,2009,WBSPM93529E201261,,E201261,"MSRP.2,ZPP.3,ZTP,2MK,2MT.1,403,465,507,6FL,6NF,653,752",,"$72,650.00",,550/1100,,,,,,,,,,
A73 - Jerez Black Metallic,,NDH2 - Fox Red Extended Leather,2009,WBSPM93549E201262,,E201262,"MSRP.2,ZCW,ZPP.3,ZTP,2MT.1,403,507,6FL,653,752,863",,"$70,125.00",,550/1100,,,,,,,,,,
A30 - Interlagos Blue Metallic,,GEAT - Anthracite/Black Cloth & Leather,2009,WBSPM93569E201263,,E201263,"MSRP.2,2MK,465,639,653,771",,"$62,000.00",,550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93589E201264,,E201264,"MSRP.2,ZCW,ZPP.1,ZTP,2MK,2MT.1,302,403,417,507,6FL,653,655,752",,"$73,495.00",,550,,,,,,,,,,
A52 - Space Gray Metallic,,NCH2 - Fox Red Novillo Leather,2009,WBSPM935X9E201265,,E201265,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,417,507,6FL,6NF,653,752",,"$72,650.00",,550,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,2009,WBSPM93519E201266,,E201266,"MSRP.2,ZCW,ZPP.2,ZTP,2MK,2MT.1,507,6FL,6NF,653,655,752",,"$71,070.00",,,,,,,,,,,,
A73 - Jerez Black Metallic,,NDSW - Black Extended Novillo Leather,2009,WBSPM93539E201267,,E201267,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,507,6FL,6NF,653,655,752",,"$73,770.00",,550/1100,,,,,,,,,,
381 - Le Mans Blue Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93559E201268,,E201268,"MSRP.2,ZCW,ZPP.3,ZTP,2MT.1,403,507,653,863",,"$66,725.00",,550,,,,,,,,,,
A22 - Sparkling Graphite Metallic ,,NDSW - Black Extended Novillo Leather,2009,WBSPM93579E201269,,E201269,"MSRP.2,IND,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,507,6FL,653,655,752",,"$78,070.00",,1100,,,,,,,,,,
381 - Le Mans Blue Metallic,,GEAT - Anthracite/Black Cloth & Leather,2009,WBSPM93539E201270,,E201270,"MSRP.2,2MT.1,494,6FL,655,771",,"$60,220.00",,550,,,,,,,,,,
A30 - Interlagos Blue Metallic,,NCH1 - Silver Novillo Leather,2009,WBSPM93559E201271,,E201271,"MSRP.2,ZTP,4MY,653,655",,"$63,170.00",,550/950,,,,,,,,,,
A73 - Jerez Black Metallic,,NDH3 - Beige Novillo Extended Leather,2009,WBSPM93579E201272,,E201272,"MSRP.2,ZCW,ZPP.3,2MK,2MT.1,302,322,403,417,507,6FL,653,655,752",,"$71,345.00",,550/1100,,,,,,,,,,
A29 - Silverstone Metallic II,,NCH1 - Silver Novillo Leather,2009,WBSPM93599E201273,,E201273,"MSRP.2,ZPP.1,2MK,223,403,507,6FL,653",,"$65,575.00",,550,,,,,,,,,,
A29 - Silverstone Metallic II,,NCH1 - Silver Novillo Leather,2009,WBSPM93509E201274,,E201274,"MSRP.2,ZPP.1,403,6FL,653,655",,"$61,920.00",,550,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,2009,WBSPM93529E201275,,E201275,"MSRP.2,ZPP.3,ZTP,2MK,2MT.1,403,6FL,6NF,653,655,752",,"$70,770.00",,,,,,,,,,,,
A52 - Space Gray Metallic,,NDH2 - Fox Red Extended Leather,2009,WBSPM93549E201276,,E201276,"MSRP.2,ZPP.3,ZTP,2MK,2MT.1,403,417,507,6FL,653,752",,"$72,600.00",,550/1100,,,,,,,,,,
A29 - Silverstone Metallic II,,NCH1 - Silver Novillo Leather,2009,WBSPM93569E201277,,E201277,"MSRP.2,ZPP.1,ZTP,2MK,403,417,465,507,6FL,6NF,653,655,752",,"$71,520.00",,550,,,,,,,,,,
A29 - Silverstone Metallic II,,NCSW - Black Novillo Leather,2009,WBSPM93589E201278,,E201278,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,6FL,653",,"$69,675.00",,550,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,2009,WBSPM935X9E201279,,E201279,"MSRP.2,ZPP.3,ZTP,2MK,2MT.1,403,494,6FL,653,655,752",,"$71,120.00",,,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,2009,WBSPM93569E201280,,E201280,"MSRP.2,ZCW,ZPP.2,2MK,2MT.1,302,322,403,6FL,653,655,752",,"$68,770.00",,,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,2009,WBSPM93589E201281,,E201281,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,2MT.1,507,6FL,6NF,653,655",,"$69,170.00",,,,,,,,,,,,
A73 - Jerez Black Metallic,,NCH3 - Beige Novillo Leather,2009,WBSPM935X9E201282,,E201282,"MSRP.2,ZCW,2MK,223,4MZ",,"$63,875.00",,550/950,,,,,,,,,,
A29 - Silverstone Metallic II,,NCSW - Black Novillo Leather,2009,WBSPM93519E201283,,E201283,"MSRP.2,ZPP.2,2MK,2MT.1,223,507,6FL,6NF",,"$65,525.00",,550,,,,,,,,,,
668 - Jet Black,,NCH3 - Beige Novillo Leather,2009,WBSPM93539E201284,,E201284,"MSRP.2,ZCW,ZPP.2,ZTP,2MK,2MT.1,403,507,6FL,6NF,653,655,752",,"$72,120.00",,,,,,,,,,,,
A29 - Silverstone Metallic II,,NCSW - Black Novillo Leather,2009,WBSPM93559E201285,,E201285,"MSRP.2,ZCW,ZPP.1,ZTP,2MK,2MT.1,403,6FL,653,752",,"$71,575.00",,550,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,2009,WBSPM93579E201286,,E201286,"MSRP.2,ZCW,ZPP.1,ZTP,2MK,2MT.1,403,6FL,6NF,653,655,752",,"$71,770.00",,,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,2009,WBSPM93599E201287,,E201287,"MSRP.2,ZCW,ZPP.3,ZTP,403,6FL,653,752",,"$66,925.00",,,,,,,,,,,,
A75 - Melbourne Red Metallic,,NDSW - Black Extended Novillo Leather,2009,WBSPM93509E201288,,E201288,"MSRP.2,ZCW,ZPP.2,ZTP,403,6FL,653,655,752",,"$69,170.00",,550/1100,,,,,,,,,,
381 - Le Mans Blue Metallic,,NDSW - Black Extended Novillo Leather,2009,WBSPM93529E201289,,E201289,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,507,6FL,653,655",,"$71,720.00",,550/1100,,,,,,,,,,
A52 - Space Gray Metallic,,GEAT - Anthracite/Black Cloth & Leather,2009,WBSPM93599E201290,,E201290,"MSRP.2,ZTP,403,494,4MY,653,655,863",,"$63,770.00",,550,,,,,,,,,,
381 - Le Mans Blue Metallic,,NCH1 - Silver Novillo Leather,2009,WBSPM93509E201291,,E201291,"MSRP.2,ZCW,ZPP.3,2MK,2MT.1,302,322,403,417,507,6FL,653,655,752",,"$70,245.00",,550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93529E201292,,E201292,"MSRP.2,ZCW,ZPP.3,ZTP,653,655,752",,"$66,620.00",,550,,,,,,,,,,
A73 - Jerez Black Metallic,,NDSW - Black Extended Novillo Leather,2009,WBSPM93549E201293,,E201293,"MSRP.2,ZCW,ZPP.1,ZTP,2MK,2MT.1,507,6FL,653,863",,"$70,075.00",,550/1100,,,,,,,,,,
A73 - Jerez Black Metallic,,NCH2 - Fox Red Novillo Leather,2009,WBSPM93569E201294,,E201294,"MSRP.2,ZCW,ZPP.2,ZTP,2MK,2MT.1,302,403,417,507,6FL,653,655,752",,"$73,495.00",,550,,,,,,,,,,
A52 - Space Gray Metallic,,NCH3 - Beige Novillo Leather,2009,WBSPM93589E201295,,E201295,"MSRP.2,ZCW,ZPP.3,ZTP,403,6FL,653,863",,"$65,575.00",,550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCH2 - Fox Red Novillo Leather,2009,WBSPM935X9E201296,,E201296,"MSRP.2,ZCW,ZPP.3,2MK,2MT.1,223,403,507,6FL,653,863",,"$67,775.00",,550,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,2009,WBSPM93519E201297,,E201297,"MSRP.2,ZCW,ZPP.3,2MK,2MT.1,403,507,6FL",,"$65,875.00",,,,,,,,,,,,
A30 - Interlagos Blue Metallic,,NCH1 - Silver Novillo Leather,2009,WBSPM93539E201298,,E201298,"MSRP.2,ZCW,ZTP,2MK,639,653,655,771",,"$67,320.00",,550/950,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93559E201299,,E201299,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,507,6FL,6NF,653,655,752",,"$72,670.00",,550,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,2009,WBSPM93589E201300,,E201300,"MSRP.2,ZCW,ZPP.2,ZTP,2MK,2MT.1,403,6FL,6NF,653,655,752",,"$71,770.00",,,,,,,,,,,,
A73 - Jerez Black Metallic,,NCH3 - Beige Novillo Leather,2009,WBSPM935X9E201301,,E201301,"MSRP.2,ZPP.2,223,403,494,6FL,6NF,655",,"$63,220.00",,550,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93519E201302,,E201302,"MSRP.2,ZPP.1",,"$59,525.00",,550,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,2009,WBSPM93539E201303,,E201303,"MSRP.2,ZPP.3,ZTP,2MK,2MT.1,403,465,494,6FL,6NF,653,655,752",,"$71,745.00",,,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,2009,WBSPM93559E201304,,E201304,"MSRP.2,ZCW,ZPP.3,ZTP,403,507,6FL,653,655,752",,"$67,870.00",,,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,2009,WBSPM93579E201305,,E201305,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,6FL,653,655,752",,"$71,620.00",,,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93599E201306,,E201306,"MSRP.2,ZPP.3,2MK,2MT.1,403,465,494,6FL",,"$66,050.00",,550,,,,,,,,,,
300 - Alpine White,,NCH3 - Beige Novillo Leather,2009,WBSPM93509E201307,,E201307,"MSRP.2,ZPP.3,2MK,2MT.1,403,494,507,6FL,6NF",,"$65,525.00",,,,,,,,,,,,
A52 - Space Gray Metallic,,NCH1 - Silver Novillo Leather,2009,WBSPM93529E201308,,E201308,"MSRP.2,ZPP.1,2MK,2MT.1,403,494,507,6FL",,"$65,925.00",,550,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,2009,WBSPM93549E201309,,E201309,"MSRP.2,2MK,2MT.1,4MY,6FL",,"$62,925.00",,950,,,,,,,,,,
668 - Jet Black,,NCH2 - Fox Red Novillo Leather,2009,WBSPM93509E201310,,E201310,"MSRP.2,ZPP.2,494,6FL",,"$59,875.00",,,,,,,,,,,,
A73 - Jerez Black Met.,,NDSW - Black Extended Novillo Leather,2009,WBSPM93529E201311,,E201311,"MSRP.2,ZPP.3,ZTP,2MK,2MT.1,507,6FL,653",,"$69,075.00",,550/1100,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,2009,WBSPM93549E201312,,E201312,"MSRP.2,ZPP.3,ZTP,2MK,2MT.1,6FL,653,655",,"$67,670.00",,,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,2009,WBSPM93569E201313,,E201313,"MSRP.2,494,507,609,6FL,655",,"$61,870.00",,950,,,,,,,,,,
,,NCSW - Black Novillo Leather,2009,WBSPM93589E201314,,E201314,"MSRP.2,ZPP.3,ZTP,2MK,2MT.1,403,494,6FL,653",,"$68,625.00",,,,,,,,,,,,
300 - Alpine White,,NDH2 - Fox Red Extended Leather,2009,WBSPM935X9E201315,,E201315,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,6FL,653,655,752",,"$72,720.00",,1100,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93519E201316,,E201316,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,6FL,6NF,653,752",,"$71,725.00",,550,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,2009,WBSPM93539E201317,,E201317,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,507,6FL,6NF,653,655,752",,"$72,120.00",,,,,,,,,,,,
A75 - Melbourne Red Metallic,,GEAT - Anthracite/Black Cloth & Leather,2009,WBSPM93559E201318,,E201318,"MSRP.2,ZTP,2MK,4MY,6FL,653",,"$64,925.00",,550,,,,,,,,,,
300 - Alpine White,,GEAT - Anthracite/Black Cloth & Leather,2009,WBSPM93579E201319,,E201319,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,6FL,653,655,752",,"$69,370.00",,,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,2009,WBSPM93539E201320,,E201320,"MSRP.2,ZCW,ZPP.1,ZTP,403,6FL,653,655,752",,"$67,520.00",,,,,,,,,,,,
A29 - Silverstone Metallic II,,GEAT - Anthracite/Black Cloth & Leather,2009,WBSPM93559E201321,,E201321,"MSRP.2,ZTP,494,4MX,6FL,653,655",,"$63,120.00",,550,,,,,,,,,,
A29 - Silverstone Metallic II,,NCH1 - Silver Novillo Leather,2009,WBSPM93579E201322,,E201322,"MSRP.2,ZCW,ZPP.3,ZTP,653,655,752",,"$66,620.00",,550,,,,,,,,,,
A30 - Interlagos Blue Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93599E201323,,E201323,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,2MT.1,6FL,6NF,653,655,752",,"$71,270.00",,550,,,,,,,,,,
300 - Alpine White,,NDSW - Black Extended Novillo Leather,2009,WBSPM93509E201324,,E201324,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,2MT.1,507,6FL,6NF,653,655,752",,"$72,170.00",,1100,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,2009,WBSPM93529E201325,,E201325,"MSRP.2,ZPP.3,ZTP,2MK,2MT.1,465,494,507,6FL,6NF,653,655,752",,"$71,045.00",,,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,2009,WBSPM93549E201326,,E201326,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,6FL,6NF,653,752",,"$68,925.00",,,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,2009,WBSPM93569E201327,,E201327,"MSRP.2,ZPP.1,ZTP,2MK,2MT.1,403,6FL,6NF,653,655,752",,"$70,770.00",,,,,,,,,,,,
A73 - Jerez Black Met.,,NCSW - Black Novillo Leather,2009,WBSPM93589E201328,,E201328,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,6FL,6NF,653,655",,"$70,420.00",,550,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,2009,WBSPM935X9E201329,,E201329,"MSRP.2,ZPP.3,ZTP,2MK,2MT.1,403,494,507,6FL,6NF,653,655,752",,"$71,620.00",,,,,,,,,,,,
A52 - Space Gray Metallic,,NCH2 - Fox Red Novillo Leather,2009,WBSPM93569E201330,,E201330,"MSRP.2,ZPP.3,ZTP,403,6FL,653,752,863",,"$66,475.00",,550,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,2009,WBSPM93589E201331,,E201331,"MSRP.2,ZPP.3,ZTP,2MK,2MT.1,403,6FL,6NF,653,655,752",,"$70,770.00",,,,,,,,,,,,
668 - Jet Black,,NCH1 - Silver Novillo Leather,2009,WBSPM935X9E201332,,E201332,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,2MT.1,507,6FL,653,655,752",,"$70,920.00",,,,,,,,,,,,
A52 - Space Gray Metallic,,NDSW - Black Extended Novillo Leather,2009,WBSPM93519E201333,,E201333,"MSRP.2,ZPP.3,ZTP,2MK,2MT.1,465,507,6FL,6NF,653",,"$69,700.00",,550/1100,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93539E201334,,E201334,"MSRP.2,ZPP.3,ZTP,2MK,2MT.1,417,494,507,6FL,653",,"$69,050.00",,550,,,,,,,,,,
668 - Jet Black,,NCH1 - Silver Novillo Leather,2009,WBSPM93559E201335,,E201335,"MSRP.2,ZCW,ZTP,2MK,4MZ,6FL,653,752",,"$68,225.00",,950,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,2009,WBSPM93579E201336,,E201336,"MSRP.2,ZCW,ZPP.3,ZTP,2MT.1,403,6FL,653,752",,"$68,125.00",,,,,,,,,,,,
A29 - Silverstone Metallic II,,NCH2 - Fox Red Novillo Leather,2009,WBSPM93599E201337,,E201337,"MSRP.2,ZPP.3,2MK,2MT.1,322,609,653",,"$66,075.00",,550,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,2009,WBSPM93509E201338,,E201338,"MSRP.2,ZPP.3,ZTP,2MK,2MT.1,403,494,653,752",,"$70,125.00",,,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,2009,WBSPM93529E201339,,E201339,"MSRP.2,ZPP.3,ZTP,2MK,2MT.1,403,494,6FL,653,655,752",,"$71,120.00",,,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93599E201340,,E201340,"MSRP.2,ZPP.1,ZTP,2MK,2MT.1,494,507,6FL,653,752",,"$70,375.00",,550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93509E201341,,E201341,"MSRP.2,ZCW,ZPP.3,ZTP,2MT.1,403,6FL,653,655",,"$67,370.00",,550,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93529E201342,,E201342,"MSRP.2,ZPP.3,ZTP,2MT.1,403,494,6FL,6NF,653,655,752",,"$68,920.00",,550,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,2009,WBSPM93549E201343,,E201343,"MSRP.2,ZPP.1,ZTP,2MK,2MT.1,403,494,507,6FL,653,655,752",,"$71,470.00",,,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93569E201344,,E201344,"MSRP.2,ZPP.3,ZTP,2MK,2MT.1,403,494,6FL,653,752",,"$70,525.00",,,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93589E201345,,E201345,"MSRP.2,ZCW,ZPP.1,ZTP,2MT.1,403,507,6FL,653,655",,"$67,720.00",,550,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,2009,WBSPM935X9E201346,,E201346,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,653,752",,"$71,175.00",,550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93519E201347,,E201347,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,507,6FL,653,655,752",,"$72,520.00",,550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93539E201348,,E201348,"MSRP.2,ZCW,ZPP.1,ZTP,403,507,6FL,653,655,752",,"$68,420.00",,550,,,,,,,,,,
A73 - Jerez Black Met.,,NCH3 - Beige Novillo Leather,2009,WBSPM93559E201349,,E201349,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,6FL,653,655,752",,"$72,170.00",,550,,,,,,,,,,
A30 - Interlagos Blue Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93519E201350,,E201350,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,417,507,6FL,6NF,653,655,752",,"$73,245.00",,550,,BMW Cincinnati North,,,,,,,,
A52 - Space Gray Metallic,,NDSW - Black Extended Novillo Leather,2009,WBSPM93539E201351,,E201351,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,6FL,6NF,653,655,752",,"$72,870.00",,1100,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,2009,WBSPM93559E201352,,E201352,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,6FL,6NF,653,752",,"$71,725.00",,550,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93579E201353,,E201353,"MSRP.2,ZCW,ZPP.2,ZTP,403,507,6FL,6NF,653,752",,"$67,975.00",,550,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93599E201354,,E201354,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,507,6FL,653,655,752",,"$72,520.00",,550,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,2009,WBSPM93509E201355,,E201355,"MSRP.2,ZCW,ZPP.2,ZTP,2MK,2MT.1,653,655",,"$68,270.00",,,,,,,,,,,,
A29 - Silverstone Metallic II,,NCSW - Black Novillo Leather,2009,WBSPM93529E201356,,E201356,"MSRP.2,ZCW,ZPP.3,ZTP,2MK,417,507,653",,"$67,950.00",,550,,,,,,,,,,
A29 - Silverstone Metallic II,,NCSW - Black Novillo Leather,2009,WBSPM93549E201357,,E201357,"MSRP.2,ZCW,ZPP.3,322,403,609,6FL,653,655",,"$65,020.00",,550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,2009,WBSPM93569E201358,,E201358,"MSRP.2,ZCW,ZPP.2,ZTP,2MK,2MT.1,403,417,507,6FL,653",,"$70,600.00",,550,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,2009,WBSPM93589E201359,,E201359,"MSRP.2,ZPP.3,ZTP,2MT.1,403,494,6FL,653,655,752",,"$68,220.00",,,,,,,,,,,,
300 - Alpine White,,NCH3 - Beige Novillo Leather,2009,WBSPM93549E201360,,E201360,"MSRP.2,ZPP.3,ZTP,2MT.1,403,6FL,653,655,752",,"$67,720.00",,,,,,,,,,,,
