EXTERIOR,,INTERIOR,YEAR,VIN,,,Package Codes,PACKAGES,MSRP,PROD.,,,DEALER NAME,Port,Carrier,VPC,Details,V-Spec,Sticker,Invoice,VIN fill done Sun Aug 10 2025 11:35:08 GMT-0500 (Central Daylight Time)
300 - Alpine White,,NCH3 - Beige Novillo Leather,,WBSKG9C55BE368320,,E368320,"MSRP,ZCP,ZPP.3,ZTP,2MK,302,494,507,6FL,6NF,655,752",,,"May 21, 2010",,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,,WBSKG9C57BE368321,,E368321,"MSRP,ZCW,ZPP.3,ZTP,2MT.1,302,415,507,6FL,655,752",,,"May 21, 2010",,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSKG9C59BE368322,,E368322,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,415,507,6FL,655,752",,,"May 21, 2010",,,,,,,,,,,
A75 - Melbourne Red Metallic,,NCH2 - Fox Red Novillo Leather,,WBSKG9C50BE368323,,E368323,"MSRP,ZCW,ZPP.1,ZTP,302,507,6FL,752",,,"May 21, 2010",550,,,,,,,,,,
A29 - Silverstone Metallic II,,GEAT - Anthracite/Black Cloth & Leather,,WBSKG9C52BE368324,,E368324,"MSRP,ZCP,ZPP.3,2MK,302,6FL,655",,,"May 21, 2010",550,,,,,,,,,,
A29 - Silverstone Metallic II,,NCSW - Black Novillo Leather,,WBSKG9C54BE368325,,E368325,"MSRP,ZCW,ZPP.3,2MK,2MT.1,302,6FL,655",,,"May 21, 2010",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NDH3 - Beige Novillo Extended Leather,,WBSKG9C56BE368326,,E368326,"MSRP,ZPP.2,ZTP,2MK,2MT.1,507,6FL,655,752",,,"May 21, 2010",550/1100,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSKG9C58BE368327,,E368327,"MSRP,ZCP,ZPP.3,ZTP,2MK,494,6FL,655",,,"May 21, 2010",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSKG9C5XBE368328,,E368328,"MSRP,ZPP.3,2MK,2MT.1,302,494,6FL,655",,,"May 21, 2010",550,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,,WBSKG9C51BE368329,,E368329,"MSRP,ZCP,ZPP.3,ZTP",,,"May 21, 2010",,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSKG9C58BE368330,,E368330,"MSRP,ZCP,ZPP.3,ZTP,2MK,494,6FL,655,752",,,"May 21, 2010",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCH3 - Beige Novillo Leather,,WBSKG9C5XBE368331,,E368331,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,6FL,655,752",,,"May 21, 2010",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSKG9C51BE368332,,E368332,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,403,507,6FL,752",,,"May 22, 2010",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSKG9C53BE368333,,E368333,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,403,6FL,655,752",,,"May 22, 2010",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSKG9C55BE368334,,E368334,"MSRP,ZPP.3,ZTP,2MK,2MT.1,403,494,6FL,752",,,"May 22, 2010",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSKG9C57BE368335,,E368335,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,507,5AC,6FL,6NF,655,752",,,"May 22, 2010",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCH1 - Silver Novillo Leather,,WBSKG9C59BE368336,,E368336,"MSRP,ZCP,ZPP.1,ZTP,2MK,302,507,6FL,6NF,655,752",,,05-22-2010,550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCH1 - Silver Novillo Leather,,WBSKG9C50BE368337,,E368337,"MSRP,ZCP,ZPP.1,ZTP,2MK,302,494,507,6FL,6NF,655,752",,,"May 22, 2010",550,,,,,,,,,,
300 - Alpine White,,GEAT - Anthracite/Black Cloth & Leather,,WBSKG9C52BE368338,,E368338,"MSRP,2MT.1,771",,,"May 25, 2010",,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,,WBSKG9C54BE368339,,E368339,"MSRP,ZPP.3,ZTP,2MT.1,507,6FL,655,752",,,"May 25, 2010",550,,,,,,,,,,
A75 - Melbourne Red Metallic,,NCH3 - Beige Novillo Leather,,WBSKG9C50BE368340,,E368340,"MSRP,ZCP,ZPP.3,2MK,403,494,6FL",,,"May 25, 2010",550,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSKG9C52BE368341,,E368341,"MSRP,ZPP.3,ZTP,2MK,2MT.1,6FL,752",,,"May 25, 2010",,,,,,,,,,,
A52 - Space Gray Metallic,,NCH2 - Fox Red Novillo Leather,,WBSKG9C54BE368342,,E368342,"MSRP,ZCP,ZPP.3,ZTP,415,494,6FL,655,752",,,05-25-2010,550,,,,,,,,,,
668 - Jet Black,,NCH2 - Fox Red Novillo Leather,,WBSKG9C56BE368343,,E368343,"MSRP,ZPP.3,ZTP,2MK,2MT.1,403,494,507,6FL,655,752",,,"May 25, 2010",,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,,WBSKG9C58BE368344,,E368344,"MSRP,ZCP,ZPP.3,ZTP,2MK,302,5AC,6FL,6NF,655,752",,,"May 25, 2010",550,,,,,,,,,,
668 - Jet Black,,NCH3 - Beige Novillo Leather,,WBSKG9C5XBE368345,,E368345,"MSRP,ZCW,ZPP.3,ZTP,2MK,302,507,6FL,6NF,655,752",,,"May 25, 2010",,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,,WBSKG9C51BE368346,,E368346,"MSRP,ZTP,2MT.1,302,6FL,752,771",,,"May 25, 2010",950,,,,,,,,,,
300 - Alpine White,,GEAT - Anthracite/Black Cloth & Leather,,WBSKG9C53BE368347,,E368347,"MSRP,ZCP,4MY,6FL,655",,,05-25-2010,,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,,WBSKG9C55BE368348,,E368348,"MSRP,ZCP,ZCW,ZPP.3,ZTP,2MK,6FL,655",,,"May 25, 2010",,,,,,,,,,,
A75 - Melbourne Red Metallic,,NCH1 - Silver Novillo Leather,,WBSKG9C57BE368349,,E368349,"MSRP,ZPP.3,ZTP,2MK,494,507,6FL,655,752",,,"May 25, 2010",550,,,,,,,,,,
A75 - Melbourne Red Metallic,,NCSW - Black Novillo Leather,,WBSKG9C53BE368350,,E368350,"MSRP,ZCP,ZCW,ZPP.3,ZTP,2MK,6FL,6NF,655,752",,,"May 25, 2010",550,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSKG9C55BE368351,,E368351,"MSRP,ZCP,ZCW,ZPP.3,ZTP,2MK,507,6FL,655",,,"May 25, 2010",,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSKG9C57BE368352,,E368352,"MSRP,ZCP,ZCW,ZPP.1,ZTP,507,6FL,655,752",,,05-25-2010,,,,,,,,,,,
300 - Alpine White,,NCH3 - Beige Novillo Leather,,WBSKG9C59BE368353,,E368353,"MSRP,ZCW,ZTP,2MT.1,4MY,863",,,"May 25, 2010",950,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSKG9C50BE368354,,E368354,"MSRP,ZPP.3,ZTP,403,494,6FL",,,"May 25, 2010",,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,,WBSKG9C52BE368355,,E368355,"MSRP,2MK,2MT.1,4MY",,,"May 26, 2010",550/950,,,,,,,,,,
381 - Le Mans Blue Metallic,,NCSW - Black Novillo Leather,,WBSKG9C54BE368356,,E368356,"MSRP,ZCP,ZPP.3,ZTP,2MK,302,494,6FL,6NF,655,752",,,"May 26, 2010",550,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,,WBSKG9C56BE368357,,E368357,"MSRP,ZPP.3,ZTP,2MK,2MT.1,403,494,5AC,6FL,655,752",,,"May 26, 2010",,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,,WBSKG9C58BE368358,,E368358,"MSRP,ZCP,ZCW,ZPP.3,ZTP,2MK,507,6FL,6NF",,,05-26-2010,,,,,,,,,,,
300 - Alpine White,,NCH1 - Silver Novillo Leather,,WBSKG9C5XBE368359,,E368359,"MSRP,ZCP,ZCW,507,6FL,771",,,"May 26, 2010",950,,,,,,,,,,
A52 - Space Gray Metallic,,NCH2 - Fox Red Novillo Leather,,WBSKG9C56BE368360,,E368360,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,6FL,655,752",,,"May 26, 2010",550,,,,,,,,,,
381 - Le Mans Blue Metallic,,NCSW - Black Novillo Leather,,WBSKG9C58BE368361,,E368361,"MSRP,ZCP,ZPP.3,ZTP,2MK,302,494,507,6FL,655,752",,,"May 26, 2010",550,,,,,,,,,,
A52 - Space Gray Metallic,,GEAT - Anthracite/Black Cloth & Leather,,WBSKG9C5XBE368362,,E368362,"MSRP,ZCP,507,639,6FL,771",,,"May 26, 2010",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NDH1 - Silver Novillo Extended Leather,,WBSKG9C51BE368363,,E368363,"MSRP,ZCP,ZCW,ZPP.3,ZTP,2MK,302,507,5AC,6FL,6NF,655,752",,,"May 26, 2010",550/1100,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,,WBSKG9C53BE368364,,E368364,"MSRP,ZCP,ZPP.1,ZTP,2MK,302,403,5AC,6FL,6NF,655,752",,,05-26-2010,,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSKG9C55BE368365,,E368365,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,507,6FL,655,752",,,"May 26, 2010",,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,,WBSKG9C57BE368366,,E368366,"MSRP,ZCP,ZPP.3,ZTP,2MK,302,507,6FL,655,752",,,"May 27, 2010",,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,,WBSKG9C59BE368367,,E368367,"MSRP,ZCP,ZCW,ZPP.3,ZTP,2MK,302,403,507,6FL,655,752",,,"May 27, 2010",,,,,,,,,,,
300 - Alpine White,,NDH2 - Fox Red Extended Leather,,WBSKG9C50BE368368,,E368368,"MSRP,ZCP,ZPP.3,ZTP,2MK,494,6FL,655",,,"May 27, 2010",1100,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSKG9C52BE368369,,E368369,"MSRP,ZPP.3,ZTP,2MT.1,302,494,6FL,655",,,05-27-2010,,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,,WBSKG9C59BE368370,,E368370,"MSRP,ZCP,ZPP.3,ZTP,2MK,494,6FL,655,752",,,"May 27, 2010",,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSKG9C50BE368371,,E368371,"MSRP,ZCP,ZPP.3,ZTP,2MK,302,415,6FL,6NF,752",,,"May 27, 2010",,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSKG9C52BE368372,,E368372,"MSRP,ZCP,ZPP.1,ZTP,2MK,302,494,6FL,6NF,655,752",,,"May 27, 2010",,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,,WBSKG9C54BE368373,,E368373,"MSRP,ZCP,ZCW,ZPP.3,ZTP,507,6FL,6NF,752",,,"May 28, 2010",,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,,WBSKG9C56BE368374,,E368374,"MSRP,ZPP.3,ZTP,2MK,2MT.1,494,6FL,655,752",,,"May 28, 2010",,,,,,,,,,,
668 - Jet Black,,NCH2 - Fox Red Novillo Leather,,WBSKG9C58BE368375,,E368375,"MSRP,ZCP,ZPP.3,ZTP,2MK,494,6FL",,,05-28-2010,,,,,,,,,,,
668 - Jet Black,,NCH1 - Silver Novillo Leather,,WBSKG9C5XBE368376,,E368376,"MSRP,ZPP.3,ZTP,2MK,2MT.1,302,494,6FL,6NF,752",,,"May 28, 2010",,,,,,,,,,,
A52 - Space Gray Metallic,,NCH2 - Fox Red Novillo Leather,,WBSKG9C51BE368377,,E368377,"MSRP,ZCP,ZPP.1,ZTP,6FL,655,752",,,"May 28, 2010",$550.00,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSKG9C53BE368378,,E368378,"MSRP,ZCP,302,4MX,609,655",,,"May 27, 2010",$950.00,,,,,,,,,,
U83 - Frozen Grey ,,NCH5 - Fox Red/Black Novillo Leather,,WBSKG9C55BE368379,,E368379,"MSRP,ZCP,ZPP.3,ZTP,2MK,494,507,6FL,655,752",,,"Jun 1, 2010",,,,,,,,,,,
U83 - Frozen Grey ,,NCH5 - Fox Red/Black Novillo Leather,,WBSKG9C51BE368380,,E368380,"MSRP,ZCP,ZPP.3,ZTP,2MK,494,507,6FL,655,752",,,"Jun 2, 2010",,,,,,,,,,,
300 - Alpine White,,GEAT - Anthracite/Black Cloth & Leather,,WBSKG9C53BE368381,,E368381,"MSRP,ZCP,2MK,302,494,6FL,655,771",,,"May 28, 2010",,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSKG9C55BE368382,,E368382,"MSRP,ZCP,ZPP.3,ZTP,2MK,494,6FL,655,752",,,"May 28, 2010",,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,,WBSKG9C57BE368383,,E368383,"MSRP,ZCP,ZPP.3,ZTP,2MK,302,494,507,5AC,6FL,6NF,655,752",,,"May 28, 2010",,,,,,,,,,,
300 - Alpine White,,NDSW - Black Extended Novillo Leather,,WBSKG9C59BE368384,,E368384,"MSRP,ZPP.3,ZTP,2MK,2MT.1,302,415,507,6FL,6NF,655,752",,,"May 28, 2010","$1,100.00",,,,,,,,,,
300 - Alpine White,,NCH3 - Beige Novillo Leather,,WBSKG9C50BE368385,,E368385,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,403,507,6FL,655,752",,,05-28-2010,,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,,WBSKG9C52BE368386,,E368386,"MSRP,ZPP.3,ZTP,2MK,2MT.1,403,494,6FL,655",,,"May 28, 2010",$550.00,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,,WBSKG9C54BE368387,,E368387,"MSRP,ZCW,ZPP.3,ZTP,2MK,403,507,752",,,"May 28, 2010",$550.00,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,,WBSKG9C56BE368388,,E368388,"MSRP,ZCP,ZCW,ZPP.3,ZTP,403,6FL,6NF,752",,,"May 28, 2010",$550.00,,,,,,,,,,
A52 - Space Gray Metallic,,NDH1 - Silver Novillo Extended Leather,,WBSKG9C58BE368389,,E368389,"MSRP,ZCP,ZPP.1,ZTP,2MK,403,507,6FL,752",,,"May 28, 2010",550/1100,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,,WBSKG9C54BE368390,,E368390,"MSRP,ZPP.1,ZTP,2MK,2MT.1,302,403,494,507,6FL",,,"May 28, 2010",$550.00,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,,WBSKG9C56BE368391,,E368391,"MSRP,ZCP,ZPP.3,ZTP,2MK,403,494,507,5AC,6FL,655,752",,,"May 28, 2010",$550.00,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,,WBSKG9C58BE368392,,E368392,"MSRP,ZCP,ZPP.3,ZTP,403,494,6FL",,,5-28-2010,$550.00,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,,WBSKG9C5XBE368393,,E368393,"MSRP,ZCP,ZPP.3,ZTP,302,507,5AC,6FL,655,752",,,"May 28, 2010",,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,,WBSKG9C51BE368394,,E368394,"MSRP,ZCP,ZCW,ZPP.3,ZTP,302,415,5AC,6FL,6NF,752",,,"May 29, 2010",,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSKG9C53BE368395,,E368395,"MSRP,ZCW,ZPP.3,ZTP,2MK,302,403,6FL,655",,,"May 29, 2010",,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,,WBSKG9C55BE368396,,E368396,"MSRP,ZPP.3,ZTP,2MK,2MT.1,494,6FL,752",,,"May 29, 2010",,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,,WBSKG9C57BE368397,,E368397,"MSRP,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,507,6FL",,,"May 29, 2010",,,,,,,,,,,
A52 - Space Gray Metallic,,NDSW - Black Extended Novillo Leather,,WBSKG9C59BE368398,,E368398,"MSRP,ZCP,ZPP.3,ZTP,2MK,302,494,507,6FL,655,752",,,"May 29, 2010",550/1100,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSKG9C50BE368399,,E368399,"MSRP,ZCP,ZPP.3,ZTP,2MK,494,6FL,655",,,"May 29, 2010",,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,,WBSKG9C53BE368400,,E368400,"MSRP,ZCP,ZCW,ZPP.3,ZTP,302,403,6FL,655,752",,,"May 31, 2010",,,,,,,,,,,
A30 - Interlagos Blue Metallic,,NCSW - Black Novillo Leather,,WBSKG9C55BE368401,,E368401,"MSRP,ZCP,ZCW,ZPP.3,ZTP,2MK,6FL,6NF,655,752",,,6-1-2010,$550.00,,,,,,,,,,
A75 - Melbourne Red Metallic,,NDSW - Black Extended Novillo Leather,,WBSKG9C57BE368402,,E368402,"MSRP,ZPP.3,ZTP,507,6FL",,,"May 31, 2010",550/1100,,,,,,,,,,
A75 - Melbourne Red Metallic,,NCSW - Black Novillo Leather,,WBSKG9C59BE368403,,E368403,"MSRP,ZCP,ZCW,ZPP.1,2MK,302",,,"May 31, 2010",$550.00,,,,,,,,,,
668 - Jet Black,,NDSW - Black Extended Novillo Leather,,WBSKG9C50BE368404,,E368404,"MSRP,ZCW,ZPP.1,ZTP,2MK,2MT.1,302,403,507,5AC,6FL,655,752",,,5-31-2010,"$1,100.00",,,,,,,,,,
A29 - Silverstone Metallic II,,NCH2 - Fox Red Novillo Leather,,WBSKG9C52BE368405,,E368405,"MSRP,ZPP.2,ZTP,2MK,2MT.1,302,415,494,507,6FL,6NF,752",,,5-31-2010,550,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,,WBSKG9C54BE368406,,E368406,"MSRP,ZPP.3,ZTP,2MT.1,494,5AC,6FL,6NF,655",,,"May 31, 2010",,,,,,,,,,,
A30 - Interlagos Blue Metallic,,NDH1 - Silver Novillo Extended Leather,,WBSKG9C56BE368407,,E368407,"MSRP,ZCP,ZCW,ZPP.3,ZTP,6FL,655,752",,,"May 31, 2010",550/1100,,,,,,,,,,
A73 - Jerez Black Metallic,,NDH2 - Fox Red Extended Leather,,WBSKG9C58BE368408,,E368408,"MSRP,ZCP,ZPP.3,ZTP,2MK,302,507,6FL,752",,,"May 31, 2010",550/1100,,,,,,,,,,
A75 - Melbourne Red Metallic,,NDSW - Black Extended Novillo Leather,,WBSKG9C5XBE368409,,E368409,"MSRP,ZCP,ZCW,ZPP.3,ZTP,2MK,302,415,507,5AC,6FL,752",,,"May 31, 2010",550/1100,,,,,,,,,,
A75 - Melbourne Red Metallic,,NCSW - Black Novillo Leather,,WBSKG9C56BE368410,,E368410,"MSRP,ZCP,ZCW,ZPP.3,ZTP,302,507,6FL,655,752",,,"May 31, 2010",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSKG9C58BE368411,,E368411,"MSRP,ZCP,ZCW,ZPP.3,ZTP,2MK,302,403,507,6FL,6NF,655,752",,,"May 31, 2010",550,,,,,,,,,,
A29 - Silverstone Metallic II,,NDSW - Black Extended Novillo Leather,,WBSKG9C5XBE368412,,E368412,"MSRP,ZCP,ZCW,ZPP.1,ZTP,2MK,302,415,507,5AC,6FL,752",,,"May 31, 2010",550/1100,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSKG9C51BE368413,,E368413,"MSRP,ZCW,ZPP.3,ZTP,2MT.1,6FL,752",,,"May 31, 2010",550,,,,,,,,,,
A29 - Silverstone Metallic II,,NDSW - Black Extended Novillo Leather,,WBSKG9C53BE368414,,E368414,"MSRP,ZCP,ZCW,ZPP.3,ZTP,2MK,302,415,507,5AC,6FL,752",,,"May 31, 2010",550/1100,,,,,,,,,,
A29 - Silverstone Metallic II,,NDSW - Black Extended Novillo Leather,,WBSKG9C55BE368415,,E368415,"MSRP,ZPP.3,ZTP,2MK,2MT.1,302,415,494,507,5AC,6FL,6NF,655,752",,,"May 31, 2010",550/1100,,,,,,,,,,
A29 - Silverstone Metallic II,,NCSW - Black Novillo Leather,,WBSKG9C57BE368416,,E368416,"MSRP,ZCP,ZTP,494,4MY,6FL,863",,,"May 31, 2010",550/950,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSKG9C59BE368417,,E368417,"MSRP,ZCP,ZPP.3,ZTP,2MK,302,6FL,6NF",,,"May 31, 2010",550,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSKG9C50BE368418,,E368418,"MSRP,ZCW,ZPP.3,ZTP,2MT.1,302,403,6FL,655,752",,,"Jun 1, 2010",,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,,WBSKG9C52BE368419,,E368419,"MSRP,ZPP.3,ZTP,2MK,2MT.1,302,494,6FL,655,752",,,"Jun 1, 2010",,,,,,,,,,,
300 - Alpine White,,NDSW - Black Extended Novillo Leather,,WBSKG9C59BE368420,,E368420,"MSRP,ZCW,ZPP.1,ZTP,2MT.1,507,6FL,6NF,655,752",,,6-1-2010,1100,,,,,,,,,,
300 - Alpine White,,GEAT - Anthracite/Black Cloth & Leather,,WBSKG9C50BE368421,,E368421,"MSRP,ZCP,2MK,771",,,"Jun 1, 2010",,,,,,,,,,,
300 - Alpine White,,NDSW - Black Extended Novillo Leather,,WBSKG9C52BE368422,,E368422,"MSRP,ZCW,ZPP.1,ZTP,2MT.1,507,6FL,6NF,655,752",,,"Jun 1, 2010",1100,,,,,,,,,,
300 - Alpine White,,NDSW - Black Extended Novillo Leather,,WBSKG9C54BE368423,,E368423,"MSRP,ZCP,ZCW,ZPP.2,ZTP,2MK,302,415,507,5AC,6FL,752",,,6-1-2010,1100,,,,,,,,,,
381 - Le Mans Blue Metallic,,NCSW - Black Novillo Leather,,WBSKG9C56BE368424,,E368424,"MSRP,ZCP,ZPP.2,ZTP,403,6FL,6NF,655,752",,,"Jun 1, 2010",550,,,,,,,,,,
300 - Alpine White,,NDH3 - Beige Novillo Extended Leather,,WBSKG9C58BE368425,,E368425,"MSRP,ZPP.2,ZTP,2MT.1,302",,,"Jun 1, 2010",1100,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSKG9C5XBE368426,,E368426,"MSRP,ZCP,ZCW,ZPP.3,ZTP,2MK,302,507,5AC,6FL,752,863",,,"Jun 1, 2010",,,,,,,,,,,
A73 - Jerez Black Metallic,,NCH2 - Fox Red Novillo Leather,,WBSKG9C51BE368427,,E368427,"MSRP,ZCP,ZPP.3,ZTP,2MK,403,494,507,6FL",,,"Jun 1, 2010",550,,,,,,,,,,
A29 - Silverstone Metallic II,,NCH2 - Fox Red Novillo Leather,,WBSKG9C53BE368428,,E368428,"MSRP,ZCP,ZCW,ZPP.1,ZTP,2MK,302,403,6FL,655,863",,,"Jun 1, 2010",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCH2 - Fox Red Novillo Leather,,WBSKG9C55BE368429,,E368429,"MSRP,ZCW,ZPP.3,ZTP,2MT.1,302,403,415,507,6FL,655,752",,,"Jun 1, 2010",550,,,,,,,,,,
300 - Alpine White,,NCH3 - Beige Novillo Leather,,WBSKG9C51BE368430,,E368430,"MSRP,494,507,609,6FL,655",,,"Jun 1, 2010",950,,,,,,,,,,
A75 - Melbourne Red Metallic,,NDSW - Black Extended Novillo Leather,,WBSKG9C53BE368431,,E368431,"MSRP,ZCW,ZPP.3,ZTP,2MT.1,507,6FL,6NF,655,752",,,"Jun 1, 2010",550/1100,,,,,,,,,,
A75 - Melbourne Red Metallic,,NDSW - Black Extended Novillo Leather,,WBSKG9C55BE368432,,E368432,"MSRP,ZCP,ZPP.3,ZTP,494,507,6FL,752",,,"Jun 1, 2010",550/1100,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,,WBSKG9C57BE368433,,E368433,"MSRP,ZCW,ZPP.3,ZTP,2MT.1,302,415,507,6FL,655,752",,,"Jun 1, 2010",,,,,,,,,,,
381 - Le Mans Blue Metallic,,NCSW - Black Novillo Leather,,WBSKG9C59BE368434,,E368434,"MSRP,ZCP,ZCW,ZPP.3,ZTP,2MK,302,6FL,6NF,655",,,"Jun 2, 2010",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NDH2 - Fox Red Extended Leather,,WBSKG9C50BE368435,,E368435,"MSRP,ZCP,ZPP.3,ZTP,2MK,302,403,507,6FL,752",,,"Jun 2, 2010",550/1100,,,,,,,,,,
A30 - Interlagos Blue Metallic,,NCSW - Black Novillo Leather,,WBSKG9C52BE368436,,E368436,"MSRP,ZCP,771,863",,,"Jun 2, 2010",550/950,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,,WBSKG9C54BE368437,,E368437,"MSRP,ZCP,ZCW,ZPP.3,302,322,6FL",,,"Jun 2, 2010",,,,,,,,,,,
A73 - Jerez Black Metallic,,NCH3 - Beige Novillo Leather,,WBSKG9C56BE368438,,E368438,"MSRP,ZCP,ZPP.1,ZTP,2MK,302,507,6FL,6NF,655,752",,,"Jun 2, 2010",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,,WBSKG9C58BE368439,,E368439,"MSRP,ZCP,ZCW,ZPP.3,ZTP,2MK,403,6FL,655,752",,,"Jun 2, 2010",550,,,,,,,,,,
A52 - Space Gray Metallic,,NDH2 - Fox Red Extended Leather,,WBSKG9C54BE368440,,E368440,"MSRP,ZCP,ZCW,ZPP.3,ZTP,2MK,302,415,507,5AC,6FL,752",,,"Jun 2, 2010",550/1100,,,,,,,,,,
A30 - Interlagos Blue Metallic,,NCH2 - Fox Red Novillo Leather,,WBSKG9C56BE368441,,E368441,"MSRP,ZCP,ZTP,639,6FL,6NF,771",,,"Jun 2, 2010",550/950,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,,WBSKG9C58BE368442,,E368442,"MSRP,ZCP,ZPP.3,ZTP,2MK,302,494,507,6FL,655",,,"Jun 2, 2010",550,,,,,,,,,,
A52 - Space Gray Metallic,,NDH2 - Fox Red Extended Leather,,WBSKG9C5XBE368443,,E368443,"MSRP,ZCP,2MK,4MY,609,6FL,752",,,"Jun 2, 2010",550/2000,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,,WBSKG9C51BE368444,,E368444,"MSRP,ZPP.3,ZTP,2MK,2MT.1,6FL,752",,,"Jun 2, 2010",550,,,,,,,,,,
