EXTERIOR,,INTERIOR,YEAR,VIN,,,Package Codes,PACKAGES,MSRP,PROD.,,,DEALER NAME,Port,Carrier,VPC,Details,V-Spec,Sticker,Invoice,VIN fill done Sun Aug 10 2025 11:35:08 GMT-0500 (Central Daylight Time)
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,2008,WBSWD93588PY41490,,PY41490,"MSRP.3,ZCW,ZPP.2,ZTP,6FL",,,"May 6, 2008",475,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,2008,WBSWD935X8PY41491,,PY41491,"MSRP.3,ZTP,2MK,302,507,6FL,655,771",,,"May 6, 2008",950,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,2008,WBSWD93518PY41492,,PY41492,"MSRP.3,ZCW,ZPP.3,ZTP,2MT.1,507,6FL,653,655,752",,,"May 6, 2008",,,,,,,,,,,
A52 - Space Gray Metallic,,NDSW - Black Extended Novillo Leather,2008,WBSWD93538PY41493,,PY41493,"MSRP.3,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,415,507,6FL,655,752",,,"May 6, 2008",475/1100,,,,,,,,,,
A52 - Space Gray Metallic,,NCH2 - Fox Red Novillo Leather,2008,WBSWD93558PY41494,,PY41494,"MSRP.3,ZCW,ZPP.3,ZTP,2MK,2MT.1,6FL,653,752",,,"May 6, 2008",475,,,,,,,,,,
A22 - Sparkling Graphite Metallic,,NCSW - Black Novillo Leather,2008,WBSWD93578PY41495,,PY41495,"MSRP.3,ZCW,ZPP.3,ZTP,2MT.1,655,752",,,"May 6, 2008",475,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,2008,WBSWD93598PY41496,,PY41496,"MSRP.3,ZCW,ZPP.3,ZTP,403,507,6FL,653,752",,,"May 6, 2008",,,,,,,,,,,
A75 - Melbourne Red Metallic,,NCSW - Black Novillo Leather,2008,WBSWD93508PY41497,,PY41497,"MSRP.3,ZCW,ZPP.3,ZTP,403,415,507,6FL,653,752",,,"May 6, 2008",475,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,2008,WBSWD93528PY41498,,PY41498,"MSRP.3,ZCW,ZPP.3,2MT.1,322,507,609,6FL,653,655,752",,,"May 6, 2008",,,,,,,,,,,
A30 - Interlagos Blue Metallic,,NDH1 - Silver Novillo Extended Leather,2008,WBSWD93548PY41499,,PY41499,"MSRP.3,ZCW,ZPP.3,ZTP,2MK,2MT.1,6FL,653,655,752",,,"May 6, 2008",475/1100,,,,,,,,,,
A52 - Space Gray Metallic,,NCH1 - Silver Novillo Leather,2008,WBSWD93578PY41500,,PY41500,"MSRP.3,ZPP.1,ZTP,2MK,752",,,"May 7, 2008",475,,,,,,,,,,
668 - Jet Black,,NDSW - Black Extended Novillo Leather,2008,WBSWD93598PY41501,,PY41501,"MSRP.3,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,507,6FL,653,655,752",,,"May 7, 2008",1100,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,2008,WBSWD93508PY41502,,PY41502,"MSRP.3,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,415,507,6FL,653,655,752",,,"May 7, 2008",550,,,,,,,,,,
A29 - Silverstone Metallic II,,NCSW - Black Novillo Leather,2008,WBSWD93528PY41503,,PY41503,"MSRP.3,ZPP.1,ZTP,2MK,2MT.1,6FL,752",,,"May 7, 2008",550,,,,,,,,,,
300 - Alpine White,,NDH3 - Beige Novillo Extended Leather,2008,WBSWD93548PY41504,,PY41504,"MSRP.3,ZPP.3,ZTP,2MK,494,507,653,655",,,"May 7, 2008",1100,,,,,,,,,,
A73 - Jerez Black Metallic,,NCH2 - Fox Red Novillo Leather,2008,WBSWD93568PY41505,,PY41505,"MSRP.3,ZCW,ZPP.2,ZTP,403,415,507,6FL,653,655,752",,,"May 7, 2008",550,,,,,,,,,,
A30 - Interlagos Blue Metallic,,NCSW - Black Novillo Leather,2008,WBSWD93588PY41506,,PY41506,"MSRP.3,ZCW,ZPP.1,ZTP,403,655",,,"May 7, 2008",550,,,,,,,,,,
A22 - Sparkling Graphite Metallic,,NCSW - Black Novillo Leather,2008,WBSWD935X8PY41507,,PY41507,"MSRP.3,ZPP.2,ZTP,2MK,2MT.1,403,6FL,653,655,752",,,"May 7, 2008",550,,,,,,,,,,
A52 - Space Gray Metallic,,NCH2 - Fox Red Novillo Leather,2008,WBSWD93518PY41508,,PY41508,"MSRP.3,ZPP.3,ZTP,2MK,2MT.1,403,494,6FL,655,752",,,"May 7, 2008",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,2008,WBSWD93538PY41509,,PY41509,"MSRP.3,ZCW,ZPP.1,ZTP,403,6FL,653,655,752",,,"May 7, 2008",550,,,,,,,,,,
A29 - Silverstone Metallic II,,NDSW - Black Extended Novillo Leather,2008,WBSWD935X8PY41510,,PY41510,"MSRP.3,ZCW,ZPP.1,ZTP,2MT.1,403,507,6FL,752",,,"May 7, 2008",550/1100,,,,,,,,,,
668 - Jet Black,,NDH2 - Fox Red Extended Leather,2008,WBSWD93518PY41511,,PY41511,"MSRP.3,ZPP.1,ZTP,2MT.1,403,653,655,752",,,"May 7, 2008",1100,,,,,,,,,,
A75 - Melbourne Red Metallic,,NDH3 - Beige Novillo Extended Leather,2008,WBSWD93538PY41512,,PY41512,"MSRP.3,ZPP.2,ZTP,2MT.1,403,494,6FL,653,655,752",,,"May 7, 2008",550/1100,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,2008,WBSWD93558PY41513,,PY41513,"MSRP.3,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,415,507,6FL,653,655,752",,,"May 7, 2008",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NDSW - Black Extended Novillo Leather,2008,WBSWD93578PY41514,,PY41514,"MSRP.3,ZCW,ZPP.3,ZTP,2MT.1,403,415,507,6FL,653,655,752",,,"May 7, 2008",550/1100,,,,,,,,,,
A73 - Jerez Black Metallic,,NCH3 - Beige Novillo Leather,2008,WBSWD93598PY41515,,PY41515,"MSRP.3,ZCW,ZPP.2,ZTP,2MK,6FL",,,"May 7, 2008",550,,,,,,,,,,
A52 - Space Gray Metallic,,NDSW - Black Extended Novillo Leather,2008,WBSWD93508PY41516,,PY41516,"MSRP.3,ZPP.1,2MT.1,403",,,"May 7, 2008",550/1100,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,2008,WBSWD93528PY41517,,PY41517,"MSRP.3,ZPP.3,2MT.1,403,507,6FL",,,"May 7, 2008",550,,,,,,,,,,
668 - Jet Black,,NDSW - Black Extended Novillo Leather,2008,WBSWD93548PY41518,,PY41518,"MSRP.3,ZCW,ZPP.3,ZTP,2MK,2MT.1,415,507,6FL,655,752",,,"May 7, 2008",1100,,,,,,,,,,
A73 - Jerez Black Metallic,,NDSW - Black Extended Novillo Leather,2008,WBSWD93568PY41519,,PY41519,"MSRP.3,ZCW,ZPP.3,ZTP,2MK,2MT.1,415,507,6FL,653,655,752",,,"May 7, 2008",550/1100,,,,,,,,,,
A52 - Space Gray Metallic,,NDSW - Black Extended Novillo Leather,2008,WBSWD93528PY41520,,PY41520,"MSRP.3,ZCW,ZPP.3,ZTP,2MK,2MT.1,507,6FL,655,752",,,"May 7, 2008",550/1100,,,,,,,,,,
A29 - Silverstone Metallic II,,NCSW - Black Novillo Leather,2008,WBSWD93548PY41521,,PY41521,"MSRP.3,ZCW,ZPP.3,ZTP,403,415,6FL,752",,,"May 7, 2008",550,,,,,,,,,,
A30 - Interlagos Blue Metallic,,NDH2 - Fox Red Extended Leather,2008,WBSWD93568PY41522,,PY41522,"MSRP.3,ZCW,ZPP.2,ZTP,403,415,507,6FL,752",,,"May 7, 2008",550/1100,,,,,,,,,,
A29 - Silverstone Metallic II,,NCSW - Black Novillo Leather,2008,WBSWD93588PY41523,,PY41523,"MSRP.3,ZPP.3,ZTP,403,494,6FL,655",,,"May 7, 2008",550,,,,,,,,,,
668 - Jet Black,,NDSW - Black Extended Novillo Leather,2008,WBSWD935X8PY41524,,PY41524,"MSRP.3,ZCW,ZPP.3,ZTP,2MK,2MT.1,507,6FL,655,752",,,"May 7, 2008",1100,,,,,,,,,,
A29 - Silverstone Metallic II,,NDSW - Black Extended Novillo Leather,2008,WBSWD93518PY41525,,PY41525,"MSRP.3,ZCW,ZPP.3,ZTP,2MK,2MT.1,507,6FL,655,752",,,"May 7, 2008",550/1100,,,,,,,,,,
A30 - Interlagos Blue Metallic,,NCH3 - Beige Novillo Leather,2008,WBSWD93538PY41526,,PY41526,"MSRP.3,ZPP.2,ZTP,403,494,6FL,655",,,"May 7, 2008",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NDH2 - Fox Red Extended Leather,2008,WBSWD93558PY41527,,PY41527,"MSRP.3,ZCW,ZPP.3,ZTP,2MK,2MT.1,415,507,6FL,653,752",,,"May 7, 2008",550/1100,,,,,,,,,,
A22 - Sparkling Graphite Metallic,,NDH2 - Fox Red Extended Leather,2008,WBSWD93578PY41528,,PY41528,"MSRP.3,ZTP,2MT.1,494,507,639,6FL,752,771",,,"May 7, 2008",550/2000,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,2008,WBSWD93598PY41529,,PY41529,"MSRP.3,ZCW,ZPP.3,ZTP,507,6FL,655,752",,,"May 7, 2008",,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,2008,WBSWD93558PY41530,,PY41530,"MSRP.3,ZCW,ZPP.1,ZTP,2MT.1,6FL,752",,,"May 7, 2008",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NDSW - Black Extended Novillo Leather,2008,WBSWD93578PY41531,,PY41531,"MSRP.3,ZCW,ZPP.3,ZTP,2MT.1,6FL,653,752",,,"May 7, 2008",550/1100,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,2008,WBSWD93598PY41532,,PY41532,"MSRP.3,ZCW,ZPP.3,ZTP,2MT.1,415,507",,,"May 7, 2008",,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,2008,WBSWD93508PY41533,,PY41533,"MSRP.3,ZPP.3,ZTP,2MK,507,6FL,653,655,752",,,"May 7, 2008",,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,2008,WBSWD93528PY41534,,PY41534,"MSRP.3,ZCW,ZPP.3,ZTP,2MK,415,507,6FL,752",,,"May 7, 2008",,,,,,,,,,,
A29 - Silverstone Metallic II,,NCSW - Black Novillo Leather,2008,WBSWD93548PY41535,,PY41535,"MSRP.3,ZCW,ZPP.1,ZTP,2MK,2MT.1,415,507,6FL,653,752",,,"May 7, 2008",550,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,2008,WBSWD93568PY41536,,PY41536,"MSRP.3,ZPP.3,ZTP,2MT.1,507,6FL,653",,,"May 7, 2008",,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,2008,WBSWD93588PY41537,,PY41537,"MSRP.3,ZPP.3,ZTP,2MK,2MT.1,507,6FL,653,655,752",,,"May 7, 2008",550,,,,,,,,,,
A30 - Interlagos Blue Metallic,,NCSW - Black Novillo Leather,2008,WBSWD935X8PY41538,,PY41538,"MSRP.3,ZCW,ZPP.1,ZTP,2MT.1,507,6FL,655,752",,,"May 7, 2008",550,,,,,,,,,,
A22 - Sparkling Graphite Metallic,,NCSW - Black Novillo Leather,2008,WBSWD93518PY41539,,PY41539,"MSRP.3,ZCW,ZPP.2,ZTP,2MT.1,403,415,6FL,752",,,"May 7, 2008",550,,,,,,,,,,
A52 - Space Gray Metallic,,NCH2 - Fox Red Novillo Leather,2008,WBSWD93588PY41540,,PY41540,"MSRP.3,ZCW,ZPP.3,ZTP,2MK,2MT.1,6FL,653,752",,,"May 7, 2008",550,,,,,,,,,,
A30 - Interlagos Blue Metallic,,NCH2 - Fox Red Novillo Leather,2008,WBSWD935X8PY41541,,PY41541,"MSRP.3,ZCW,ZTP,2MK,2MT.1,507,6FL,771",,,"May 7, 2008",550/950,,,,,,,,,,
300 - Alpine White,,NDSW - Black Extended Novillo Leather,2008,WBSWD93518PY41542,,PY41542,"MSRP.3,ZCW,ZPP.1,ZTP,403,6FL,653,752",,,"May 7, 2008",1100,,,,,,,,,,
A29 - Silverstone Metallic II,,NCSW - Black Novillo Leather,2008,WBSWD93538PY41543,,PY41543,"MSRP.3,ZCW,ZPP.3,ZTP,415,507,6FL,653,655,752",,,"May 8, 2008",550,,,,,,,,,,
668 - Jet Black,,NDSW - Black Extended Novillo Leather,2008,WBSWD93558PY41544,,PY41544,"MSRP.3,ZCW,ZPP.1,ZTP,2MK,415,507,6FL,655,752",,,"May 8, 2008",1100,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,2008,WBSWD93578PY41545,,PY41545,"MSRP.3,ZPP.3,ZTP,2MK,2MT.1,494,6FL,653,655,752",,,"May 8, 2008",,,,,,,,,,,
A22 - Sparkling Graphite Metallic,,NDSW - Black Extended Novillo Leather,2008,WBSWD93598PY41546,,PY41546,"MSRP.3,ZCW,ZPP.1,ZTP,2MT.1,403,415,6FL,653,655,752",,,"May 8, 2008",550/1100,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,2008,WBSWD93508PY41547,,PY41547,"MSRP.3,ZCW,ZTP,2MK,2MT.1,302,403,415,4MY,507,6FL,6NF,752",,,"May 8, 2008",950,,,,,,,,,,
668 - Jet Black,,NDSW - Black Extended Novillo Leather,2008,WBSWD93528PY41548,,PY41548,"MSRP.3,ZCW,ZPP.3,ZTP,2MT.1,403,6FL,653,655,752",,,"May 8, 2008",1100,,,,,,,,,,
668 - Jet Black,,NDSW - Black Extended Novillo Leather,2008,WBSWD93548PY41549,,PY41549,"MSRP.3,ZPP.3,ZTP,2MT.1,403,494,507,6FL,655,752",,,"May 8, 2008",1100,,,,,,,,,,
A52 - Space Gray Metallic,,NDH2 - Fox Red Extended Leather,2008,WBSWD93508PY41550,,PY41550,"MSRP.3,ZCW,ZPP.3,ZTP,2MT.1,403,507,6FL,653,752",,,"May 8, 2008",550/1100,,,,,,,,,,
A22 - Sparkling Graphite Metallic,,NDH2 - Fox Red Extended Leather,2008,WBSWD93528PY41551,,PY41551,"MSRP.3,ZCW,ZPP.1,ZTP,2MK,2MT.1,302,403,415,507,6FL,655,752",,,"May 8, 2008",550/1100,,,,,,,,,,
300 - Alpine White,,NCH1 - Silver Novillo Leather,2008,WBSWD93548PY41552,,PY41552,"MSRP.3,ZPP.2,ZTP,2MK,2MT.1,403,415,494,507,6FL,655,752",,,"May 8, 2008",,,,,,,,,,,
A29 - Silverstone Metallic II,,NCSW - Black Novillo Leather,2008,WBSWD93568PY41553,,PY41553,"MSRP.3,ZCW,ZPP.3,2MK,2MT.1,302,322,403,415,507,609,6FL,655,752",,,"May 8, 2008",550,,,,,,,,,,
A30 - Interlagos Blue Metallic,,NDH1 - Silver Novillo Extended Leather,2008,WBSWD93588PY41554,,PY41554,"MSRP.3,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,403,415,507,6FL,752",,,"May 8, 2008",550/1100,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,2008,WBSWD935X8PY41555,,PY41555,"MSRP.3,ZCW,ZPP.3,2MK,2MT.1,403,507,609,6FL",,,"May 8, 2008",,,,,,,,,,,
A73 - Jerez Black Metallic,,NCH2 - Fox Red Novillo Leather,2008,WBSWD93518PY41556,,PY41556,"MSRP.3,ZCW,ZPP.3,403",,,"May 8, 2008",550,,,,,,,,,,
A73 - Jerez Black Metallic,,NCH2 - Fox Red Novillo Leather,2008,WBSWD93538PY41557,,PY41557,"MSRP.3,ZCW,ZPP.3,403",,,"May 8, 2008",550,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,2008,WBSWD93558PY41558,,PY41558,"MSRP.3,ZCW,ZTP,403,4MX,6FL,752",,,"May 8, 2008",950,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,2008,WBSWD93578PY41559,,PY41559,"MSRP.3,ZPP.3,403",,,"May 8, 2008",,,,,,,,,,,
300 - Alpine White,,NCH3 - Beige Novillo Leather,2008,WBSWD93538PY41560,,PY41560,"MSRP.3,ZPP.1,403,653",,,"May 8, 2008",,,,,,,,,,,
668 - Jet Black,,NDSW - Black Extended Novillo Leather,2008,WBSWD93558PY41561,,PY41561,"MSRP.3,ZCW,ZPP.3,ZTP,2MK,2MT.1,415,507,6FL,653,655,752",,,"May 8, 2008",1100,,,,,,,,,,
300 - Alpine White,,NCH3 - Beige Novillo Leather,2008,WBSWD93578PY41562,,PY41562,"MSRP.3,ZPP.1,403,653",,,"May 8, 2008",,,,,,,,,,,
300 - Alpine White,,NCH3 - Beige Novillo Leather,2008,WBSWD93598PY41563,,PY41563,"MSRP.3,ZPP.1,403,653",,,"May 8, 2008",,,,,,,,,,,
300 - Alpine White,,NCH3 - Beige Novillo Leather,2008,WBSWD93508PY41564,,PY41564,"MSRP.3,ZPP.1,403,653,655",,,"May 8, 2008",,,,,,,,,,,
300 - Alpine White,,NDH3 - Beige Novillo Extended Leather,2008,WBSWD93528PY41565,,PY41565,"MSRP.3,ZPP.2,ZTP,2MK,2MT.1,494,6FL,653,655,752",,,"May 8, 2008",1100,,,,,,,,,,
A52 - Space Gray Metallic,,NDH2 - Fox Red Extended Leather,2008,WBSWD93548PY41566,,PY41566,"MSRP.3,ZPP.3,ZTP,2MK,2MT.1,507,6FL,752",,,"May 8, 2008",550/1100,,,,,,,,,,
A29 - Silverstone Metallic II,,NDSW - Black Extended Novillo Leather,2008,WBSWD93568PY41567,,PY41567,"MSRP.3,ZCW,ZPP.3,ZTP,2MK,2MT.1,507,6FL,655,752",,,"May 8, 2008",550/1100,,,,,,,,,,
A73 - Jerez Black Metallic,,NDSW - Black Extended Novillo Leather,2008,WBSWD93588PY41568,,PY41568,"MSRP.3,ZPP.1,ZTP,2MK,2MT.1,403,494,507,653,655,752",,,"May 8, 2008",550/1100,,,,,,,,,,
300 - Alpine White,,NDH2 - Fox Red Extended Leather,2008,WBSWD935X8PY41569,,PY41569,"MSRP.3,ZCW,ZPP.3,ZTP,403,415,507,6FL,653,655",,,"May 8, 2008",1100,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,2008,WBSWD93568PY41570,,PY41570,"MSRP.3,ZCW,ZPP.2,ZTP,403,507,6FL,653,655,752",,,"May 8, 2008",550,,,,,,,,,,
300 - Alpine White,,NDSW - Black Extended Novillo Leather,2008,WBSWD93588PY41571,,PY41571,"MSRP.3,ZCW,ZPP.1,ZTP,2MK,2MT.1,415,507,6FL,653,655,752",,,"May 8, 2008",1100,,,,,,,,,,
668 - Jet Black,,NDSW - Black Extended Novillo Leather,2008,WBSWD935X8PY41572,,PY41572,"MSRP.3,ZCW,ZPP.2,ZTP,2MT.1,415,507,6FL,653,752",,,"May 8, 2008",1100,,,,,,,,,,
300 - Alpine White,,NDSW - Black Extended Novillo Leather,2008,WBSWD93518PY41573,,PY41573,"MSRP.3,ZCW,ZPP.3,ZTP,2MK,2MT.1,507,6FL,653,655,752",,,"May 9, 2008",1100,,,,,,,,,,
A75 - Melbourne Red Metallic,,NDH2 - Fox Red Extended Leather,2008,WBSWD93538PY41574,,PY41574,"MSRP.3,ZPP.3,ZTP,2MT.1,494,6FL,655,752",,,"May 9, 2008",550/1100,,,,,,,,,,
A73 - Jerez Black Metallic,,NDSW - Black Extended Novillo Leather,2008,WBSWD93558PY41575,,PY41575,"MSRP.3,ZCW,ZPP.3,ZTP,2MK,2MT.1,415,507,6FL,653,655,752",,,"May 9, 2008",550/1100,,,,,,,,,,
A29 - Silverstone Metallic II,,NDSW - Black Extended Novillo Leather,2008,WBSWD93578PY41576,,PY41576,"MSRP.3,ZCW,ZPP.3,ZTP,2MK,2MT.1,415,507,6FL,655,752",,,"May 9, 2008",550/1100,,,,,,,,,,
300 - Alpine White,,NDSW - Black Extended Novillo Leather,2008,WBSWD93598PY41577,,PY41577,"MSRP.3,ZCW,ZPP.3,ZTP,2MK,415,507,6FL,655,752",,,"May 9, 2008",1100,,,,,,,,,,
A22 - Sparkling Graphite Metallic,,NDSW - Black Extended Novillo Leather,2008,WBSWD93508PY41578,,PY41578,"MSRP.3,ZCW,ZPP.1,ZTP,2MT.1,507,6FL,653,752",,,"May 9, 2008",550/1100,,,,,,,,,,
300 - Alpine White,,NDSW - Black Extended Novillo Leather,2008,WBSWD93528PY41579,,PY41579,"MSRP.3,ZCW,ZPP.3,ZTP,2MT.1,507,6FL,653,655,752",,,"May 9, 2008",1100,,,,,,,,,,
A73 - Jerez Black Metallic,,NCSW - Black Novillo Leather,2008,WBSWD93598PY41580,,PY41580,"MSRP.3,ZTP,4MY",,,"May 9, 2008",550/950,,,,,,,,,,
668 - Jet Black,,NDH1 - Silver Novillo Extended Leather,2008,WBSWD93508PY41581,,PY41581,"MSRP.3,ZCW,ZPP.3,ZTP,403,6FL,653,752",,,"May 9, 2008",1100,,,,,,,,,,
A52 - Space Gray Metallic,,NCH1 - Silver Novillo Leather,2008,WBSWD93528PY41582,,PY41582,"MSRP.3,ZPP.1,ZTP,403,752",,,"May 9, 2008",550,,,,,,,,,,
A30 - Interlagos Blue Metallic,,NCH3 - Beige Novillo Leather,2008,WBSWD93548PY41583,,PY41583,"MSRP.3,ZPP.2,ZTP,403,494,6FL,653,655,752",,,"May 9, 2008",550,,,,,,,,,,
A52 - Space Gray Metallic,,NCH1 - Silver Novillo Leather,2008,WBSWD93568PY41584,,PY41584,"MSRP.3,ZPP.1,ZTP,752",,,"May 9, 2008",550,,,,,,,,,,
A52 - Space Gray Metallic,,NCH1 - Silver Novillo Leather,2008,WBSWD93588PY41585,,PY41585,"MSRP.3,ZPP.1,ZTP,403,752",,,"May 9, 2008",550,,,,,,,,,,
A52 - Space Gray Metallic,,NCH1 - Silver Novillo Leather,2008,WBSWD935X8PY41586,,PY41586,"MSRP.3,ZPP.1,ZTP,403,752",,,"May 9, 2008",550,,,,,,,,,,
A30 - Interlagos Blue Metallic,,NCSW - Black Novillo Leather,2008,WBSWD93518PY41587,,PY41587,"MSRP.3,ZCW,ZPP.1,ZTP,403,655",,,"May 9, 2008",550,,,,,,,,,,
A52 - Space Gray Metallic,,NCH1 - Silver Novillo Leather,2008,WBSWD93538PY41588,,PY41588,"MSRP.3,ZPP.1,ZTP,403,752",,,"May 9, 2008",550,,,,,,,,,,
668 - Jet Black,,NCH2 - Fox Red Novillo Leather,2008,WBSWD93558PY41589,,PY41589,"MSRP.3,ZPP.2,ZTP,403,415,494,507,6FL,653,752",,,"May 9, 2008",,,,,,,,,,,
A22 - Sparkling Graphite Metallic,,NDSW - Black Extended Novillo Leather,2008,WBSWD93518PY41590,,PY41590,"MSRP.3,ZPP.2,ZTP,2MK,403,494,6FL,655,752",,,"May 9, 2008",550/1100,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,2008,WBSWD93538PY41591,,PY41591,"MSRP.3,ZPP.3,ZTP,403,494,507,6FL,653,655",,,"May 9, 2008",550,,,,,,,,,,
A75 - Melbourne Red Metallic,,NCSW - Black Novillo Leather,2008,WBSWD93558PY41592,,PY41592,"MSRP.3,ZPP.3,2MK,2MT.1,507,6FL",,,"May 9, 2008",550,,,,,,,,,,
A75 - Melbourne Red Metallic,,NCSW - Black Novillo Leather,2008,WBSWD93578PY41593,,PY41593,"MSRP.3,771",,,"May 9, 2008",550/950,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - Black Novillo Leather,2008,WBSWD93598PY41594,,PY41594,"MSRP.3,ZCW,ZPP.3,ZTP,2MT.1,507,6FL,655",,,"May 9, 2008",550,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,2008,WBSWD93508PY41595,,PY41595,"MSRP.3,ZPP.2,ZTP,2MK,2MT.1,863",,,"May 9, 2008",,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,2008,WBSWD93528PY41596,,PY41596,"MSRP.3,ZPP.1,ZTP,2MK,2MT.1,6FL,653,655,752",,,"May 9, 2008",,,,,,,,,,,
A29 - Silverstone Metallic II,,NCH2 - Fox Red Novillo Leather,2008,WBSWD93548PY41597,,PY41597,"MSRP.3,ZPP.3,ZTP,2MK,2MT.1,494,507,6FL,752",,,"May 9, 2008",550,,,,,,,,,,
A75 - Melbourne Red Metallic,,NCH2 - Fox Red Novillo Leather,2008,WBSWD93568PY41598,,PY41598,"MSRP.3,ZPP.3,ZTP,2MT.1,507,752",,,"May 9, 2008",550,,,,,,,,,,
A29 - Silverstone Metallic II,,NCH2 - Fox Red Novillo Leather,2008,WBSWD93588PY41599,,PY41599,"MSRP.3,ZCW,ZPP.3,2MK,2MT.1,322,507,609,655",,,"May 9, 2008",550,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,2008,WBSWD93508PY41600,,PY41600,"MSRP.3,ZPP.3,609",,,"May 9, 2008",,,,,,,,,,,
668 - Jet Black,,NCSW - Black Novillo Leather,2008,WBSWD93528PY41601,,PY41601,"MSRP.3,ZCW,ZPP.3,ZTP,2MT.1,507,6FL",,,"May 9, 2008",,,,,,,,,,,
A75 - Melbourne Red Metallic,,NCSW - Black Novillo Leather,2008,WBSWD93548PY41602,,PY41602,"MSRP.3,ZPP.3,ZTP,2MK,2MT.1,494,507,6FL,752",,,"May 9, 2008",550,,,,,,,,,,
A29 - Silverstone Metallic II,,NCH2 - Fox Red Novillo Leather,2008,WBSWD93568PY41603,,PY41603,"MSRP.3,ZPP.3,ZTP,2MT.1,494,507,6FL,655,752",,,"May 9, 2008",550,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,2008,WBSWD93588PY41604,,PY41604,"MSRP.3,ZPP.3,ZTP,2MT.1,507,6FL,653,752",,,"May 9, 2008",,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,2008,WBSWD935X8PY41605,,PY41605,"MSRP.3,ZPP.3,ZTP,2MT.1,752",,,"May 9, 2008",,,,,,,,,,,
A29 - Silverstone Metallic II,,NCSW - Black Novillo Leather,2008,WBSWD93518PY41606,,PY41606,"MSRP.3,ZPP.3,ZTP,2MT.1,6FL,655",,,"May 9, 2008",550,,,,,,,,,,
300 - Alpine White,,NCSW - Black Novillo Leather,2008,WBSWD93538PY41607,,PY41607,"MSRP.3,ZPP.3,ZTP,2MK,2MT.1,494,507,6FL,752",,,"May 9, 2008",,,,,,,,,,,
A75 - Melbourne Red Metallic,,NCH3 - Beige Novillo Leather,2008,WBSWD93558PY41608,,PY41608,"MSRP.3,ZPP.2,ZTP,2MK",,,"May 10, 2008",550,,,,,,,,,,
A29 - Silverstone Metallic II,,NCSW - Black Novillo Leather,2008,WBSWD93578PY41609,,PY41609,"MSRP.3,ZPP.3,ZTP,2MK,2MT.1,494,507,6FL,653",,,"May 10, 2008",550,,,,,,,,,,
A29 - Silverstone Metallic II,,NCH1 - Silver Novillo Leather,2008,WBSWD93538PY41610,,PY41610,"MSRP.3,ZCW,ZPP.2,ZTP,2MK,2MT.1,6FL",,,"May 10, 2008",550,,,,,,,,,,
300 - Alpine White,,NCH2 - Fox Red Novillo Leather,2008,WBSWD93558PY41611,,PY41611,"MSRP.3,ZTP,2MT.1,4MZ,507,655,752",,,"May 10, 2008",950,,,,,,,,,,
300 - Alpine White,,NCH3 - Beige Novillo Leather,2008,WBSWD93578PY41612,,PY41612,"MSRP.3,ZTP,4MY",,,"May 10, 2008",950,,,,,,,,,,
