EXTERIOR,,INTERIOR,YEAR,VIN,,,Package Codes,PACKAGES,MSRP,PROD.,,,DEALER NAME,Port,Carrier,VPC,Details,V-Spec,Sticker,Invoice,VIN fill done Sun Aug 10 2025 11:35:08 GMT-0500 (Central Daylight Time)
A52 - Space Gray Metallic,,GEAT - ANTHRACITE CLOTH,2010,WBSPM9C54AE202271,C54,E202271,"MSRP.1,ZPP,2MT.1,403,494,655",,"$61,225.00",,550,,Baron BMW/Baron MINI ,,,,,,,,
A52 - Space Gray Metallic,,NCH1 - PALLADIUM NOVILLO,2010,WBSPM9C56AE202272,C56,E202272,"MSRP.1,ZPP.3,ZTP,2MK,2MT.1,403,465,494,6FL,655,752",,"$72,150.00",,550,,,,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C58AE202273,C58,E202273,"MSRP.1,ZCW,ZPP.1,ZTP,2MK,403,507,5AC,6FL,6NF,655,752",,"$71,205.00",,,,Sharpe BMW/MINI of Grand Rapids ,,,,,,,,
668 - Jet Black,,NDH3 - EXT. BAMBOO ,2010,WBSPM9C5XAE202274,C5X,E202274,"MSRP.1,ZPP.2,ZTP,2MT.1,302,403,465,507,5AC,6FL,6NF,655,752",,"$70,480.00",,1100,,BMW of Austin,,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C51AE202275,C51,E202275,"MSRP.1,ZPP.3,ZTP,2MK,2MT.1,6FL,655",,"$67,675.00",,,,,,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C53AE202276,C53,E202276,"MSRP.1,ZCW,ZPP.1,ZTP,302,403,6FL,655",,"$66,025.00",,,,,,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C55AE202277,C55,E202277,"MSRP.1,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,6FL,752",,"$71,275.00",,,,,,,,,,,,
668 - Jet Black,,NDSW - EXT. BLACK  NOVILLO LEATHER,2010,WBSPM9C57AE202278,C57,E202278,"MSRP.1,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,417,507,5AC,6FL,6NF,655,752",,"$74,080.00",,1100,,BMW of Fremont,,,,,,,,
A52 - Space Gray Metallic,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C59AE202279,C59,E202279,"MSRP.1,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,6FL,655,752",,"$72,175.00",,550,,"Continental BMW of Darien , Darien",,,,,,,,
A52 - Space Gray Metallic,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C55AE202280,C55,E202280,"MSRP.1,ZPP.3,ZTP,302,403,465,494,6FL",,"$66,200.00",,550,,"BMW of San Francisco , San Francisco",,,,,,,,
300 - Alpine White,,NCH2 - FOX RED NOVILLO,2010,WBSPM9C57AE202281,C57,E202281,"MSRP.1,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,6FL,655,752",,"$71,625.00",,,,"Herb Chambers BMW/MINI of Boston , Boston",,,,,,,,
A75 - Melbourne Red Met.,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C59AE202282,C59,E202282,"MSRP.1,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,403,6FL,655,752",,"$72,575.00",,550,,H&H Premier Automotive,,,,,,,,
A52 - Space Gray Metallic,,NCH2 - FOX RED NOVILLO,2010,WBSPM9C50AE202283,C50,E202283,"MSRP.1,ZCW,ZPP.2,ZTP,507,6FL,6NF",,"$65,305.00",,550,,BMW of Watertown,,,,,,,,
A52 - Space Gray Metallic,,NCH2 - FOX RED NOVILLO,2010,WBSPM9C52AE202284,C52,E202284,"MSRP.1,ZPP.3,ZTP,2MT.1,417,507,6FL,752",,"$67,830.00",,550,,Autogermana Inc.,,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C54AE202285,C54,E202285,"MSRP.1,ZCW,ZPP.3,ZTP,2MK,2MT.1,6FL,655,752",,"$70,575.00",,,,Frank Kent Cadillac of Arlington,,,,,,,,
668 - Jet Black,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2010,WBSPM9C56AE202286,C56,E202286,"MSRP.1,ZPP.2,ZTP,2MK,2MT.1,403,494,6FL,655,752",,"$71,125.00",,,,25223,,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C58AE202287,C58,E202287,"MSRP.1,ZPP.2,ZTP,2MK,2MT.1,403,494,507,639,6FL",,"$70,955.00",,950,PREMIUM PACKAGE NO MEMORY,26747 Momentum BMW/,,,,,,,,
300 - Alpine White,,NCH2 - FOX RED NOVILLO,2010,WBSPM9C5XAE202288,C5X,E202288,"MSRP.1,ZPP.3,ZTP,2MK,2MT.1,403,494,507,6FL,655,752",,"$71,505.00",,,PREMIUM PACKAGE NO MEMORY,46891,,,,,,,,
A52 - Space Gray Metallic,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C51AE202289,C51,E202289,"MSRP.1,ZCW,ZTP,2MK,2MT.1,403,507,639,6FL,655,752",,"$71,305.00",,550,PREMIUM PACKAGE NO MEMORY,Laurel BMW of Westmont,,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C58AE202290,C58,E202290,"MSRP.1,ZPP.3,ZTP,2MK,2MT.1,302,403,507,6FL,655,752",,"$71,405.00",,,,Coggin BMW Treasure Coast,,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C5XAE202291,C5X,E202291,"MSRP.1,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,403,6FL,6NF,655,752",,"$72,175.00",,,,,,,,,,,,
A73 - Jerez Black Met.,,NDH2 - Fox Red Extended Novillo Leather,2010,WBSPM9C51AE202292,C51,E202292,"MSRP,1,ZTP,403,639,6FL,6NF",,"$66,225.00",,550/2000,,BMW of Carlsbad,,,,,,,,
A29 - SIlverstone II,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C53AE202293,C53,E202293,"MSRP.1,ZCW,ZPP.1,ZTP,2MK,2MT.1,302,403,507,6FL,655,752",,"$72,955.00",,550,,BMW of Bellevue,,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C55AE202294,C55,E202294,"MSRP.1,ZCW,639,771",,"$60,275.00",11-27-2009,950,DADS OLD CAR,Karl Knauz BMW,,,,,,,,
A29 - SIlverstone II,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C57AE202295,C57,E202295,"MSRP.1,ZPP.2,ZTP,2MK,2MT.1,403,465,494,6FL,655,752",,"$72,150.00",,550,,"Classic BMW , Plano",,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C59AE202296,C59,E202296,"MSRP.1,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,403,507,6FL,6NF,655,752",,"$72,555.00",,,,"Tom Bush BMW MINI, Jacksonville",,,,,,,,
A73 - Jerez Black Met.,,NDH2 - Fox Red Extended Novillo Leather,2010,WBSPM9C50AE202297,C50,E202297,"MSRP.1,ZCW,ZPP.3,ZTP,2MK,403,507,6FL,655,752",,"$72,455.00",,550/1100,,,,,,,,,,
A30 - Interologos Blue Met.,,NCH1 - PALLADIUM NOVILLO,2010,WBSPM9C52AE202298,C52,E202298,"MSRP.1,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,403,507,5AC,6FL,6NF",,"$71,105.00",,550,,BMW of Fremont,,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C54AE202299,C54,E202299,"MSRP.1,ZPP.3,ZTP,2MK,2MT.1,302,403,465,494,507,5AC,6FL,6NF,655,752",,"$72,780.00",,,,McKenna BMW,,,,,,,,
A52 - Space Gray Metallic,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C57AE202300,C57,E202300,"MSRP.1,ZPP.3,ZTP,2MK,2MT.1,302,403,6FL,655,752",,"$71,575.00",11-30-2009,550,,16491,,,,,,,,
A30 - Interologos Blue Met.,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C59AE202301,C59,E202301,"MSRP.1,ZCW,ZPP.1,ZTP,2MK,2MT.1,403,507,6FL,6NF,655,752",,"$72,705.00",,550,,BMW of Sherman Oaks,,,,,,,,
A73 - Jerez Black Met.,,NDSW - EXT. BLACK  NOVILLO LEATHER,2010,WBSPM9C50AE202302,C50,E202302,"MSRP.1,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,403,417,507,5AC,6FL,6NF,655,752",,"$75,030.00",,550/1100,,BMW of Fremont,,,,,,,,
300 - Alpine White,,NDH3 - EXT. BAMBOO ,2010,WBSPM9C52AE202303,C52,E202303,"MSRP.1,ZPP.2,ZTP,2MK,2MT.1,302,403,417,494,507,5AC,6FL,6NF,655,752",,"$73,980.00",,1100,,Nick Alexander Imports,,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C54AE202304,C54,E202304,"MSRP.1,ZCW,ZPP,ZTP,403,6FL,752",,"$65,175.00",,,Stevens Point Original,63766,,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C56AE202305,C56,E202305,"MSRP.1,ZPP.1,ZTP,2MK,2MT.1,403,6FL",,"$68,375.00",12-01-2009,,,New Century BMW,,,,,,,,
A73 - Jerez Black Met.,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2010,WBSPM9C58AE202306,C58,E202306,"MSRP.1,ZCW,ZPP.1,ZTP,2MK,6FL,6NF,655,752",,"$70,075.00",,550,,,,,,,,,,
A29 - SIlverstone II,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C5XAE202307,C5X,E202307,"MSRP.1,ZPP.3,ZTP,2MK,302,403,494,6FL",,"$68,625.00",,550,,BMW Seattle,,,,,,,,
A52 - Space Gray Metallic,,NDSW - EXT. BLACK  NOVILLO LEATHER,2010,WBSPM9C51AE202308,C51,E202308,"MSRP.1,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,417,507,5AC,6FL,6NF,655,752",,"$74,630.00",,550/1100,,BMW of Fremont,,,,,,,,
381 - Le Mans Blue Met.,,NCH1 - PALLADIUM NOVILLO,2010,WBSPM9C53AE202309,C53,E202309,"MSRP.1,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,507,5AC,6FL,655,752",,"$72,805.00",,550,,,,,,,,,,
A29 - SIlverstone II,,NDH2 - Fox Red Extended Novillo Leather,2010,WBSPM9C5XAE202310,C5X,E202310,"MSRP.1,ZCW,ZPP.1,ZTP,2MK,2MT.1,302,403,417,507,5AC,6FL,6NF,655,752",,"$75,030.00",12-02-2009,550/1100,,BMW of Fremont,,,,,,,,
A73 - Jerez Black Met.,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2010,WBSPM9C51AE202311,C51,E202311,"MSRP.1,ZCW,ZPP.2,ZTP,2MK,2MT.1,302,403,417,507,5AC,6FL,6NF,655,752",,"$73,930.00",,550,,BMW of San Francisco,,,,,,,,
A73 - Jerez Black Met.,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2010,WBSPM9C53AE202312,C53,E202312,"MSRP.1,ZCW,ZPP.2,ZTP,2MK,2MT.1,302,403,417,507,5AC,6FL,6NF,655,752",,"$73,930.00",,550,,21618,,,,,,,,
A75 - Melbourne Red Met.,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2010,WBSPM9C55AE202313,C55,E202313,"MSRP.1,ZCW,ZPP.3,ZTP,2MK,403,507,655",,"$69,055.00",,550,,96628,,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C57AE202314,C57,E202314,"MSRP.1,ZPP.1,ZTP,2MK,2MT.1,403,494,507,6FL,6NF,655,752",,"$71,655.00",,,,21390,,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C59AE202315,C59,E202315,"MSRP.1,ZCW,ZPP.2,ZTP,2MK,2MT.1,403,6FL,655,752",,"$71,625.00",,,,,,,,,,,,
A52 - Space Gray Metallic,,NCH1 - PALLADIUM NOVILLO,2010,WBSPM9C50AE202316,C50,E202316,"MSRP.1,ZPP.2,ZTP,2MK,2MT.1,302,403,417,494,6FL",,"$70,400.00",12-04-2009,550,,,,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C52AE202317,C52,E202317,"MSRP.1,ZPP.3,ZTP,2MT.1,302,465,507,6FL,655,752",,"$67,930.00",,,,46697,,,,,,,,
A52 - Space Gray Metallic,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C54AE202318,C54,E202318,"MSRP.1,ZPP.3,ZTP,2MT.1,6FL,655,752",,"$67,225.00",,550,,33204,,,,,,,,
A52 - Space Gray Metallic,,NDH2 - Fox Red Extended Novillo Leather,2010,WBSPM9C56AE202319,C56,E202319,"MSRP.1,ZPP.1,ZTP,2MK,2MT.1,6FL,6NF,653",,"$69,125.00",,550/1100,,86310,,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C52AE202320,C52,E202320,"MSRP.1,ZCW,ZPP.1,ZTP,2MT.1,403,6FL,655",,"$66,825.00",,,,BMW of Toledo,,,,,,,,
A52 - Space Gray Metallic,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C54AE202321,C54,E202321,"MSRP.1,ZPP.3,ZTP,2MK,2MT.1,403,494,6FL,6NF,655,752",,"$71,825.00",,550,,36299,,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C56AE202322,C56,E202322,"MSRP.1,ZCW,ZPP.1,ZTP,2MT.1,326,403,6FL,655",,"$67,375.00",12-07-2009,550,,56398,,,,,,,,
300 - Alpine White,,NCH2 - FOX RED NOVILLO,2010,WBSPM9C58AE202323,C58,E202323,"MSRP.1,ZPP.3,ZTP,2MT.1,326,403,494,655",,"$65,925.00",,,,,,,,,,,,
A52 - Space Gray Metallic,,NCH2 - FOX RED NOVILLO,2010,WBSPM9C5XAE202324,C5X,E202324,"MSRP.1,ZCW,ZPP.3,ZTP,2MK,403,507,6FL,752",,"$71,005.00",,550,,,,,,,,,,
A52 - Space Gray Metallic,,NDH2 - Fox Red Extended Novillo Leather,2010,WBSPM9C51AE202325,C51,E202325,"MSRP.1,ZPP.3,ZTP,2MK,2MT.1,302,403,507,6FL",,"$70,805.00",,550/1100,,23372,,,,,,,,
A52 - Space Gray Metallic,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C53AE202326,C53,E202326,"MSRP.1,ZCW,ZPP.3,ZTP,2MT.1,403,6FL,655,752",,"$69,275.00",,550,,,,,,,,,,
A29 - SIlverstone II,,NDH1 - EXT. PALLADIUM,2010,WBSPM9C55AE202327,C55,E202327,"MSRP.1,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,417,507,5AC,6FL,6NF,752 ",,"$73,630.00",12-08-2009,550/1100,,95267,,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C57AE202328,C57,E202328,"MSRP.1,ZPP.3,ZTP,2MK,2MT.1,302,6FL,6NF",,"$67,875.00",,,,16491,,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C59AE202329,C59,E202329,"MSRP.1,ZPP.3,ZTP,2MK,2MT.1,302,494,6FL,6NF,655",,"$68,725.00",,,,,,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C55AE202330,C55,E202330,"MSRP.1,ZPP.3,ZTP,2MK,2MT.1,403,494,6FL,655,752",,"$71,125.00",,,,,,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C57AE202331,C57,E202331,"MSRP.1,ZPP.1,ZTP",,"$62,825.00",,,,,,,,,,,,
300 - Alpine White,,NDSW - EXT. BLACK  NOVILLO LEATHER,2010,WBSPM9C59AE202332,C59,E202332,"MSRP.1,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,403,417,507,5AC,6FL,6NF,655,752",,"$74,480.00",,1100,,,,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C50AE202333,C50,E202333,"MSRP.1,ZCW,ZPP.3,ZTP,2MK,302,403,417,507,6FL,6NF,752",,"$72,130.00",12-10-2009,$550.00,,,,,,,,,,
300 - Alpine White,,NDH1 - EXT. PALLADIUM,2010,WBSPM9C52AE202334,C52,E202334,"MSRP.1,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,403,417,507,6FL,6NF,752",,"$73,880.00",,"$1,100.00",,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C54AE202335,C54,E202335,"MSRP.1,ZPP.3,ZTP,2MK,2MT.1,302,403,494,6FL,655,752",,"$72,075.00",,$550.00,,,,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C56AE202336,C56,E202336,"MSRP.1,ZPP.3,ZTP,2MK,2MT.1,302,403,494,6FL,6NF,655,752",,"$71,675.00",,,,,,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C58AE202337,C58,E202337,"MSRP.1,ZPP.3,ZTP,2MK,2MT.1,403,6FL,6NF,655,752",,"$70,775.00",,,,,,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C5XAE202338,C5X,E202338,"MSRP.1,ZPP.1,ZTP,2MK,2MT.1,302,403,507,5AC,6FL,6NF,655,752",,"$71,805.00",,,,,,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C51AE202339,C51,E202339,"MSRP.1,ZPP.3,ZTP,2MK,2MT.1,302,403,417,494,6FL",,"$69,850.00",,,,,,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C58AE202340,C58,E202340,"MSRP.1,ZCW,ZPP.3,ZTP,2MT.1,403,417,6FL,6NF,655,752",,"$70,000.00",,$550.00,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C5XAE202341,C5X,E202341,"MSRP.1,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,6FL,655,752",,"$72,175.00",,$550.00,,,,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C51AE202342,C51,E202342,"MSRP.1,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,403,507,6FL,655,752",,"$72,955.00",,$550.00,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C53AE202343,C53,E202343,"MSRP.1,ZPP.2,ZTP,2MK,2MT.1,403,494,6FL,655,752",,"$71,675.00",12-09-2009,$550.00,,,,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C55AE202344,C55,E202344,"MSRP.1,ZPP.2,ZTP,2MK,2MT.1,403,507,6FL,655,752",,"$71,555.00",,$550.00,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C57AE202345,C57,E202345,"MSRP.1,ZPP.2,ZTP,2MT.1,494,6FL,655",,"$65,825.00",,$550.00,,,,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C59AE202346,C59,E202346,"MSRP.1,ZCW,ZPP.1,ZTP,302,403,507,6FL,752",,"$67,955.00",,,,,,,,,,,,
A73 - Jerez Black Met.,,NDSW - EXT. BLACK  NOVILLO LEATHER,2010,WBSPM9C50AE202347,C50,E202347,"MSRP.1,ZCW,ZPP.3,ZTP,2MT.1,403,507,6FL,655,752",,"$70,755.00",,550/1100,,,,,,,,,,
A73 - Jerez Black Met.,,NCH1 - PALLADIUM NOVILLO,2010,WBSPM9C52AE202348,C52,E202348,"MSRP.1,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,403,507,6FL,655,752",,"$72,955.00",,$550.00,,,,,,,,,,
668 - Jet Black,,NDH2 - Fox Red Extended Novillo Leather,2010,WBSPM9C54AE202349,C54,E202349,"MSRP.1,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,507,6FL,6NF,655,752",,"$72,605.00",,"$1,100.00",,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C50AE202350,C50,E202350,"MSRP.1,2MK,2MT.1,639,6FL,655",,"$64,675.00",12-14-2009,550/950,,,,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C52AE202351,C52,E202351,"MSRP.1,ZPP.3,2MK,2MT.1,6FL",,"$64,625.00",,$550.00,,,,,,,,,,
668 - Jet Black,,NCH2 - FOX RED NOVILLO,2010,WBSPM9C54AE202352,C54,E202352,"MSRP.1,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,403,417,507.6FL,6NF,655,752",,"$72,350.00",,,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C56AE202353,C56,E202353,"MSRP.1,ZPP.1,403,6FL",,"$61,575.00",,$550.00,,,,,,,,,,
A73 - Jerez Black Met.,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2010,WBSPM9C58AE202354,C58,E202354,"MSRP.1,ZCW,ZPP.2,ZTP,2MK,2MT.1,403,507,6FL,655,752",,"$72,555.00",,$550.00,,,,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C5XAE202355,C5X,E202355,"MSRP.1,ZPP.3,ZTP,2MK,2MT.1,403,465,494,6FL,752",,"$71,800.00",,$550.00,,,,,,,,,,
A73 - Jerez Black Met.,,NCH1 - PALLADIUM NOVILLO,2010,WBSPM9C51AE202356,C51,E202356,"MSRP.1,ZCW,ZPP.3,ZTP,2MK,2MT.1,403,507.6FL,6NF,752",,"$71,575.00",,$550.00,,,,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C53AE202357,C53,E202357,"MSRP.1,ZPP.2,ZTP,2MK,2MT.1,302,403,494,6FL,752",,"$71,175.00",,,,,,,,,,,,
A73 - Jerez Black Met.,,NDSW - EXT. BLACK  NOVILLO LEATHER,2010,WBSPM9C55AE202358,C55,E202358,"MSRP.1,ZCW,ZPP.3,ZTP,2MT.1,403,507,6FL,655,752",,"$70,755.00",,550/1100,,,,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C57AE202359,C57,E202359,"MSRP.1,ZPP.1,ZTP,2MT.1,403,465,494,654,655,6FL",,"$66,800.00",12-15-2009,,,,,,,,,,,
"X04 - Moonstone - $5,000.00",,NDH1 - EXT. PALLADIUM,2010,WBSPM9C53AE202360,C53,E202360,"MSRP.1,IND,ZCW,ZPP.1,ZTP,2MK,2MT.1,6FL,655",,"$74,775.00",,"$1,100.00",,Basney Imports,,,,,,,,
A52 - Space Gray Metallic,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C55AE202361,C55,E202361,"MSRP.1,ZCW,ZPP.1,ZTP,403,507,6FL,655",,"$66,555.00",,$550.00,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C57AE202362,C57,E202362,"MSRP.1,ZPP.3,ZTP,2MT.1,403,507,6FL,6NF,655,752",,"$68,805.00",12-17-2009,$550.00,,https://bringatrailer.com/listing/2010-bmw-m3-sedan-7/,,,,,,,,
A52 - Space Gray Metallic,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C59AE202363,C59,E202363,"MSRP.1,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,403,417,507,5AC,6FL,6NF,655,752",,"$73,930.00",12-17-2009,550,,,,,,,,,,
A52 - Space Gray Metallic,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C50AE202364,C50,E202364,"MSRP.1,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,403,507,6FL,6NF,655,752",,"$73,105.00",,550,,,,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C52AE202365,C52,E202365,"MSRP.1,ZPP.3,ZTP,2MK,2MT.1,302,403,494,507,6FL,6NF,653,655,752",,"$72,055.00",,,,,,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C54AE202366,C54,E202366,"MSRP.1,ZCW,ZPP.2,ZTP,2MT.1,403,6FL",,"$66,475.00",,,,,,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C56AE202367,C56,E202367,"MSRP.1,ZPP.3,ZTP,2MK,2MT.1,403,465,494,6FL,655,752",,"$71,600.00",,,,,,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C58AE202368,C58,E202368,"MSRP.1,ZPP.1,ZTP,2MK,2MT.1,302,403,494,507,6FL",,"$69,655.00",,,,,,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C5XAE202369,C5X,E202369,"MSRP.1,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,403,6FL,655,752",,"$72,025.00",,,,,,,,,,,,
A52 - Space Gray Metallic,,NCH1 - PALLADIUM NOVILLO,2010,WBSPM9C56AE202370,C56,E202370,"MSRP.1,ZPP.3,ZTP,2MK,2MT.1,403,494,6FL,655,752",,"$71,675.00",,550,,,,,,,,,,
A52 - Space Gray Metallic,,NCH2 - FOX RED NOVILLO,2010,WBSPM9C58AE202371,C58,E202371,"MSRP.1,ZPP.3,ZTP,2MK,2MT.1,403,6FL,655,752",,"$71,175.00",,550,,,,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C5XAE202372,C5X,E202372,"MSRP.1,ZPP.1,ZTP,2MK,2MT.1,403,494,507,5AC,6FL,655,752",,"$71,755.00",,,,,,,,,,,,
381 - Le Mans Blue Met.,,NCH1 - PALLADIUM NOVILLO,2010,WBSPM9C51AE202373,C51,E202373,"MSRP.1,ZPP.3,ZTP,2MT.1,302,465,494,507,6FL,6NF,655",,"$67,230.00",,550,,,,,,,,,,
A30 - Interologos Blue Met.,,NDSW - EXT. BLACK  NOVILLO LEATHER,2010,WBSPM9C53AE202374,C53,E202374,"MSRP.1,ZCW,ZPP.3,ZTP,2MK,2MT.1,302,403,507,5AC,6FL,752",,"$73,955.00",,550/1100,,,,,,,,,,
A29 - SIlverstone II,,NCH2 - FOX RED NOVILLO,2010,WBSPM9C55AE202375,C55,E202375,"MSRP.1,ZPP.3,ZTP,2MK,2MT.1,302,403,752",,"$70,825.00",,550,,,,,,,,,,
A29 - SIlverstone II,,NCSW - BLACK NOVILLO LEATHER,2010,WBSPM9C57AE202376,C57,E202376,"MSRP.1,ZPP.1",,"$60,125.00",,550,,,,,,,,,,
A30 - Interologos Blue Met.,,NCH1 - PALLADIUM NOVILLO,2010,WBSPM9C59AE202377,C59,E202377,"MSRP.1,ZPP.3,ZTP,2MK,2MT.1,6FL,655,752",,"$70,125.00",,550,,,,,,,,,,
